FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC,gap_status,Plant,Fungi,KEGGPathways
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,36_ERIN_CTRL.1,16628681.63,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,32_ERLE_CTRL.2,37485574.43,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,31_BOCU_CTRL.1,21470285.17,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,30_ERLE_1154.3,14699926.39,Full gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,28_ERLE_CTRL.1,19067155.27,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,25_ERIN_CTRL.2,426277157.9,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,22_BOCU_CTRL.2,132906189,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,20_ERIN_1154.1,202781399,No gap,ERIN,1154,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,18_BOCU_1154.3,296752891.8,No gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,17_ERIN_CTRL.2,157628811.6,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,16_ERLE_CTRL.2,464253887.1,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,10_CTRL_1154.3,958277.0746,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,9_ERLE_1154.2,4257996.571,Full gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,7_BOCU_1154.1,18222198.37,Full gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,5_LEDU_1154.2,2321450.846,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,3_LEDU_1154.3,7953612.364,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0243,L-Tyrosine,C9 H11 N O3,181.07392,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine-peak1,9,11,1,3,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,2_CTRL_CTRL.2,3473348.527,Full gap,CTRL,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,59_CTRL_1154.1,4386416.756,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,58_ERLE_1154.1,4529014.909,Full gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,55_LEDU_CTRL.2,642693.2199,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,54_LEDU_CTRL.1,375310.3647,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,50_BOCU_CTRL.2,571525.6388,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,48_LEDU_CTRL.2,368849.1167,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,46_CTRL_1154.2,2688104.663,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,45_LEDU_1154.1,2461874.772,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,44_BOCU_1154.2,2939568.441,Full gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,43_ERIN_1154.3,4219365.368,Full gap,ERIN,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,42_ERIN_1154.2,3056058.822,Full gap,ERIN,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,41_CTRL_CTRL.1,538757.7267,Full gap,CTRL,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,40_CTRL_CTRL.3,479495.3078,Full gap,CTRL,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,36_ERIN_CTRL.1,473703.1337,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,32_ERLE_CTRL.2,198216.0301,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,31_BOCU_CTRL.1,528628.6603,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,30_ERLE_1154.3,2498114.685,Full gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,28_ERLE_CTRL.1,555703.304,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,25_ERIN_CTRL.2,244136.5345,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,22_BOCU_CTRL.2,593511.553,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,20_ERIN_1154.1,5794794.154,Full gap,ERIN,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,18_BOCU_1154.3,2206334.754,Full gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,17_ERIN_CTRL.2,335761.0679,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,16_ERLE_CTRL.2,187935.423,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,10_CTRL_1154.3,2356421.364,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,9_ERLE_1154.2,1481484.719,Full gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,7_BOCU_1154.1,2373469.6,Full gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,5_LEDU_1154.2,2495285.634,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,3_LEDU_1154.3,3385843.871,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0269,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,2_CTRL_CTRL.2,682907.18,Full gap,CTRL,CTRL,Phenylpropanoid biosynthesis
Feature0278,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,59_CTRL_1154.1,439445.077,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0278,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,58_ERLE_1154.1,291596.8641,Full gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0278,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,55_LEDU_CTRL.2,142417.6787,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0278,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,54_LEDU_CTRL.1,123949.0505,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0278,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,50_BOCU_CTRL.2,707293.7185,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0278,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,48_LEDU_CTRL.2,113782.1982,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0278,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,46_CTRL_1154.2,200017.722,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0278,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.272727273,0.363636364,-0.545454545,75.84545455,5,1,0.142857143,0.333333333,1,Phenol,45_LEDU_1154.1,675926.4215,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
