FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,KEGG Name,KEGG ID,CompoundClass,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC,gap_status,Plant,Fungi,KEGGPathways
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,18_BOCU_1154.3,86203343.99,No gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,17_ERIN_CTRL.2,186150.4428,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,16_ERLE_CTRL.2,296129.3182,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,10_CTRL_1154.3,74459560.23,No gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,9_ERLE_1154.2,3053723.794,Full gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,7_BOCU_1154.1,53389718.59,No gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,5_LEDU_1154.2,56246033.39,No gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,3_LEDU_1154.3,51132095.85,No gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0171,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,Caffeic acid,C01197,,9,8,0,4,0,0,0,0.888888889,0.444444444,0,60.3,6,2,0.4,0.571428571,2,Phenol,2_CTRL_CTRL.2,206664.2094,Full gap,CTRL,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,59_CTRL_1154.1,3031065.244,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,58_ERLE_1154.1,79375471.56,No gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,55_LEDU_CTRL.2,568046.1263,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,54_LEDU_CTRL.1,157402.8834,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,50_BOCU_CTRL.2,400610.0017,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,48_LEDU_CTRL.2,269964.7931,Full gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,46_CTRL_1154.2,28328195.71,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,45_LEDU_1154.1,15289002.58,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,44_BOCU_1154.2,20925918.64,Full gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,43_ERIN_1154.3,37200920.8,Full gap,ERIN,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,42_ERIN_1154.2,20886277.73,Full gap,ERIN,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,41_CTRL_CTRL.1,568850.9567,Full gap,CTRL,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,40_CTRL_CTRL.3,272722.6379,Full gap,CTRL,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,36_ERIN_CTRL.1,101644.0863,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,32_ERLE_CTRL.2,240332.6912,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,31_BOCU_CTRL.1,145835.5031,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,30_ERLE_1154.3,60522307.84,No gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,28_ERLE_CTRL.1,95086.22874,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,25_ERIN_CTRL.2,133339.3651,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,22_BOCU_CTRL.2,410378.8366,Full gap,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,20_ERIN_1154.1,80997252.69,No gap,ERIN,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,18_BOCU_1154.3,1978108.797,Full gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,17_ERIN_CTRL.2,471666.584,Full gap,ERIN,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,16_ERLE_CTRL.2,310546.7895,Full gap,ERLE,CTRL,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,10_CTRL_1154.3,1400263.634,Full gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,9_ERLE_1154.2,32521239.88,Full gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,7_BOCU_1154.1,34174415.03,Full gap,BOCU,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,5_LEDU_1154.2,16480459.13,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,3_LEDU_1154.3,24584800.21,Full gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0172,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,Cantharidin,C16778Ê,,10,12,0,4,0,0,0,1.2,0.4,-0.4,71.7,5,1,0.166666667,0.375,1,Phenol,2_CTRL_CTRL.2,101028.1729,Full gap,CTRL,CTRL,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,59_CTRL_1154.1,1141644596,No gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,58_ERLE_1154.1,726156497,No gap,ERLE,1154,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,55_LEDU_CTRL.2,1262061925,No gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,54_LEDU_CTRL.1,760222116.8,No gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,50_BOCU_CTRL.2,458654708.8,Missing ions,BOCU,CTRL,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,48_LEDU_CTRL.2,550932099.5,No gap,LEDU,CTRL,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,46_CTRL_1154.2,703360674.7,No gap,CTRL,1154,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,45_LEDU_1154.1,1300171351,No gap,LEDU,1154,Phenylpropanoid biosynthesis
Feature0239,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,L-Phenylalanine,C00079Ê,,9,11,1,2,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,44_BOCU_1154.2,1183073776,No gap,BOCU,1154,Phenylpropanoid biosynthesis
