FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,O,NA,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,gap_status,control_means,treatment_means,log2FC,pval,pval.adj,Comment,Fungi,KEGGPathways
Feature0240,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,9,8,4,0,0,0,0,0,0,0.8888888888888888,0.4444444444444444,0,60.3,6,2,0.4,0.5714285714285714,2,Phenol,No gap,20.533418007794147,27.420863100238986,6.887445092444839,4.33474253456586e-12,1.8481460418691652e-11,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0213,DL-Arginine,C6 H14 N4 O2,174.1118,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,DL-Arginine,6,14,2,0,0,4,0,0,0,2.3333333333333335,0.3333333333333333,0.3333333333333335,50.8,2,0,-Inf,-3,-4,Other,No gap,26.086142696110493,27.439813218667428,1.3536705225569357,9.983889481454325e-13,4.859415234336176e-12,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0212,DL-Carbidopa,C10 H14 N2 O4,226.09535,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,DL-Carbidopa,10,14,4,0,0,2,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Phenol,No gap,27.393198725516186,29.447703760163186,2.0545050346470006,8.992632488981749e-11,3.2539130716710275e-10,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0202,Glycerol 3-phosphate,C3 H9 O6 P,172.01368,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,Glycerol 3-phosphate,3,9,6,0,0,0,0,1,0,3,2,-0.666666666666667,79.30000000000001,0,-6,1.75,4,-7,Other,No gap,23.052992231549673,26.395884995760948,3.3428927642112747,2.1431756911179944e-14,1.4032697977558296e-13,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0174,L-Lysine,C6 H14 N2 O2,146.10554,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;D-Amino acid metabolism;Other",L-Lysine,6,14,2,0,0,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,No gap,24.326984466078795,25.860665567403625,1.5336811013248308,9.532071229153147e-12,3.771682860456281e-11,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0173,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,9,11,2,0,0,1,0,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Phenol,No gap,28.9098682482024,29.44298515335376,0.5331169051513598,9.983035300245625e-4,0.0015823254798660214,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0171,L-Saccharopine,C11 H20 N2 O6,276.13215,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,L-Saccharopine,11,20,6,0,0,2,0,0,0,1.818181818181818,0.5454545454545454,-0.18181818181818168,65.48181818181817,3,-3,-1.6666666666666667,-0.3333333333333333,-5,Protein,No gap,22.017377199519242,27.636731788578572,5.619354589059331,1.2754988696214464e-17,1.6314520425390593e-16,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0169,L-Threonine,C4 H9 N O3,119.05821,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;D-Amino acid metabolism;Other,L-Threonine,4,9,3,0,0,1,0,0,0,2.25,0.75,0,60.3,1,-2,-Inf,-1,-3,Carbohydrate,No gap,25.47591984998922,26.1016379923827,0.62571814239347745,1.5154865614485317e-6,3.23068840618873e-6,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0152,Methionine,C5 H11 N O2 S,149.05106,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other,Methionine,5,11,2,0,0,1,0,0,1,2.2,0.4,-0.4000000000000003,71.7,1,-1,-3,-1,-3,Protein,No gap,24.034064438206606,26.412810743894468,2.378746305687862,4.972947603516096e-14,3.0056276724547834e-13,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0090,Phenacetin isomer 2,C10 H13 N O2,179.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Phenacetin isomer 2,10,13,2,0,0,1,0,0,0,1.3,0.2,-0.5999999999999996,77.39999999999999,5,3,0.2857142857142857,0.375,2,Phenol,No gap,25.56189306487512,26.169898681952,0.6080056170768771,4.04359219451543e-4,6.75980458049692e-4,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0028,NA,NA,300.14337,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Feature0028,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,No gap,23.339055980559174,25.53740965307656,2.198353672517385,2.990863404418212e-6,6.137965941903048e-6,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0007,Valine,C5 H11 N O2,117.07893,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Valine,5,11,2,0,0,1,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,No gap,27.30347582049892,27.65438421811156,0.35090839761263837,0.023879749199635196,0.03134573283961661,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0239,Cantharidin,C10 H12 O4,196.07358,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,Cantharidin,10,12,4,0,0,0,0,0,0,1.2,0.4,-0.4000000000000003,71.7,5,1,0.16666666666666666,0.375,1,Phenol,No gap,20.501608160597268,27.161342274013865,6.659734113416597,4.4398841153838346e-10,1.4280329026088356e-9,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0181,L-Cystathionine,C7 H14 N2 O4 S,222.06742,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,L-Cystathionine,7,14,4,0,0,2,0,0,1,2,0.5714285714285714,0.2857142857142856,52.15714285714286,2,-2,-Inf,-1.5,-5,Amino Sugar,No gap,21.50161449006816,25.929237865248894,4.427623375180733,2.0846708046317715e-23,9.554741187895619e-22,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0171,L-Saccharopine,C11 H20 N2 O6,276.13215,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,L-Saccharopine,11,20,6,0,0,2,0,0,0,1.818181818181818,0.5454545454545454,-0.18181818181818168,65.48181818181817,3,-3,-1.6666666666666667,-0.3333333333333333,-5,Protein,Missing ions,22.017377199519242,27.636731788578572,5.619354589059331,1.2754988696214464e-17,1.6314520425390593e-16,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0170,L-Serine,C3 H7 N O3,105.04253,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Serine,3,7,3,0,0,1,0,0,0,2.3333333333333335,1,0.6666666666666665,41.3,1,-2,3,-3,-3,Carbohydrate,No gap,24.765456265347712,26.15093461119549,1.3854783458477762,7.564352829585683e-12,3.0591132766706803e-11,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0103,NP-019445,C10 H10 O4,194.05792,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,NP-019445,10,10,4,0,0,0,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,No gap,20.104813093311368,29.09020070455812,8.985387611246754,1.903401175889966e-11,7.372328498165362e-11,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0167,Lactamide,C3 H7 N O2,89.04769,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Lactamide,3,7,2,0,0,1,0,0,0,2.3333333333333335,0.6666666666666666,0,60.3,1,-1,-Inf,-1,-2,Other,No gap,26.27266886129407,26.664866509573347,0.3921976482792786,0.007287817394049039,0.01033066898640972,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0144,Methyl piperonyl ketone,C10 H10 O3,178.06304,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Methyl piperonyl ketone,10,10,3,0,0,0,0,0,0,1,0.3,-0.4000000000000003,71.7,6,3,0.42857142857142855,0.5294117647058824,3,Phenol,No gap,21.279415954149112,21.868033153368746,0.5886171992196338,2.278314826006154e-4,3.915853607198077e-4,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0488,(+)-Piperitol,C20 H20 O6,356.12609,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites;Other,(+)-Piperitol,20,20,6,0,0,0,0,0,0,1,0.3,-0.4000000000000003,71.7,11,5,0.35714285714285715,0.4705882352941176,5,Phenol,Missing ions,21.218807601991426,21.776150086130702,0.5573424841392765,1.0053810257643462e-4,1.7953232602934755e-4,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0382,[Similar to: L-Glutamine],C5 H10 N2 O3,129.04259,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,[Similar to: L-Glutamine],5,10,3,0,0,2,0,0,0,2,0.6,0.3999999999999999,48.9,2,-1,-Inf,-1,-3,Amino Sugar,Missing ions,23.2475165581745,27.432157059509546,4.184640501335046,1.4305759145243053e-10,4.917604706177299e-10,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0073,NA,NA,178.06303,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0073,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,No gap,20.88944250026972,21.52193871806736,0.632496217797641,0.005507856137673101,0.0079301593605241,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0174,L-Lysine,C6 H14 N2 O2,146.10554,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;D-Amino acid metabolism;Other",L-Lysine,6,14,2,0,0,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,Missing ions,24.326984466078795,25.860665567403625,1.5336811013248308,9.532071229153147e-12,3.771682860456281e-11,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0103,NP-019445,C10 H10 O4,194.05792,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,NP-019445,10,10,4,0,0,0,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,Missing ions,20.104813093311368,29.09020070455812,8.985387611246754,1.903401175889966e-11,7.372328498165362e-11,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0038,NA,NA,228.12221,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Feature0038,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,No gap,23.49395236143314,25.06298570390028,1.56903334246714,2.800595493821995e-10,9.279081455434321e-10,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0269,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.04229,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","6-Methoxy-1,2,4-benzenetriol",7,8,4,0,0,0,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,No gap,20.61386600099244,21.00758254810944,0.39371654711699833,0.021409055951941494,0.028305242244153418,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0044,NA,NA,178.06303,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0044,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,No gap,20.941603398017513,21.477480441459388,0.5358770434418751,0.0019162880422184318,0.002927662286722604,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0325,13(S)-HOTrE,C18 H30 O3,294.21947,Metabolic pathways;Biosynthesis of secondary metabolites;Other,13(S)-HOTrE,18,30,3,0,0,0,0,0,0,1.6666666666666667,0.16666666666666666,-1.333333333333333,98.29999999999998,4,1,0.06666666666666667,0.15151515151515152,1,Lipid,No gap,23.289441708789127,24.007797582672406,0.7183558738832794,0.026761703478285354,0.03463279273660458,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0002,δ-Valerolactam,C5 H9 N O,99.06838,Biosynthesis of secondary metabolites;Cyanoamino acid metabolism,δ-Valerolactam,5,9,1,0,0,1,0,0,0,1.8,0.2,-0.7999999999999998,83.1,2,1,0,0.14285714285714285,0,Lipid,No gap,22.32669694806158,23.366440164942475,1.0397432168808933,0.02567241048634815,0.03345930276656749,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0209,DL-Tryptophan,C11 H12 N2 O2,204.08987,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Other",DL-Tryptophan,11,12,2,0,0,2,0,0,0,1.0909090909090908,0.18181818181818185,-0.18181818181818168,65.48181818181817,7,5,0.42857142857142855,0.5,3,Phenol,No gap,27.208818840624566,28.202230402527153,0.9934115619025867,2.2431465479636732e-7,5.183742022605127e-7,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0176,L-Histidine,C6 H9 N3 O2,155.06951,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,L-Histidine,6,9,2,0,0,3,0,0,0,1.5,0.3333333333333333,0.6666666666666665,41.3,4,2,-1,0,-1,Protein,No gap,23.504503048612065,25.02985506473158,1.5253520161195162,8.906150695875031e-8,2.1297316881440292e-7,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0115,Nonylbenzene,C15 H24,204.18777,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Nonylbenzene,15,24,0,0,0,0,0,0,0,1.6,0,-1.5999999999999996,105.89999999999998,4,4,0.26666666666666666,0.26666666666666666,4,Lipid,No gap,21.362984655491967,27.06894737397804,5.705962718486074,1.7973850429868586e-14,1.2055631385887467e-13,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0101,NP-019988 mzCloud,C10 H10 O4,194.05792,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,NP-019988 mzCloud,10,10,4,0,0,0,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,No gap,21.461090031392867,27.222425585743594,5.761335554350726,6.721592306463834e-8,1.6503909681049592e-7,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0487,(±)13-HpODE,C18 H32 O4,294.21938,Metabolic pathways;Biosynthesis of secondary metabolites;Other,(±)13-HpODE,18,32,4,0,0,0,0,0,0,1.7777777777777777,0.2222222222222222,-1.333333333333333,98.29999999999998,3,-1,-0.07142857142857142,0.0625,-1,Lipid,No gap,20.37593475605434,25.198404852805027,4.822470096750688,3.200396929777785e-7,7.273629385858603e-7,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0407,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid],C18 H28 O3,310.21441,Metabolic pathways;Biosynthesis of secondary metabolites;Other,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid]-peak2,18,28,3,0,0,0,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid,No gap,22.317560448135147,25.18486942084876,2.8673089727136123,3.60108820107925e-6,7.25493959924391e-6,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0382,[Similar to: L-Glutamine],C5 H10 N2 O3,129.04259,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,[Similar to: L-Glutamine],5,10,3,0,0,2,0,0,0,2,0.6,0.3999999999999999,48.9,2,-1,-Inf,-1,-3,Amino Sugar,No gap,23.2475165581745,27.432157059509546,4.184640501335046,1.4305759145243053e-10,4.917604706177299e-10,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0241,Cafestol,C20 H28 O3,294.21942,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Cafestol,20,28,3,0,0,0,0,0,0,1.4,0.15,-1.0999999999999996,91.65,7,4,0.2352941176470588,0.2972972972972973,4,Phenol,Missing ions,22.859192404402233,27.0135257732114,4.154333368809166,1.126957135583961e-10,3.9732463113537087e-10,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0155,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,4,0,0,0,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,No gap,21.06852839237468,24.252554085235754,3.1840256928610735,4.687935839196417e-14,2.897039001750595e-13,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0142,Mevalonolactone,C6 H10 O3,130.06297,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Mevalonolactone,6,10,3,0,0,0,0,0,0,1.6666666666666667,0.5,-0.666666666666667,79.30000000000001,2,-1,-0.3333333333333333,0.1111111111111111,-1,Protein,No gap,20.895184836364333,23.353446025676988,2.4582611893126547,2.116608857902755e-4,3.672349753459039e-4,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0100,NP-020521 mzCloud,C18 H32 O3,278.22458,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,NP-020521 mzCloud,18,32,3,0,0,0,0,0,0,1.7777777777777777,0.16666666666666666,-1.4444444444444446,101.46666666666668,3,0,0,0.09090909090909093,0,Lipid,No gap,21.355314016153475,25.982283818108336,4.626969801954861,1.5169971004086232e-12,7.131182950638827e-12,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0088,Pinolenic acid,C18 H30 O2,278.22458,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,Pinolenic acid,18,30,2,0,0,0,0,0,0,1.6666666666666667,0.1111111111111111,-1.4444444444444446,101.46666666666668,4,2,0.125,0.17647058823529413,2,Lipid,No gap,22.549121923862952,23.623410405268775,1.074288481405823,4.682986926226535e-6,9.29834949250756e-6,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0252,Azobenzene,C12 H10 N2,182.08444,Biosynthesis of secondary metabolites;Other,Azobenzene,12,10,0,0,0,2,0,0,0,0.8333333333333334,0,-0.33333333333333304,69.79999999999998,9,9,0.7,0.7,7,Unsaturated HC,No gap,19.79282994888218,20.157937965883786,0.36510801700160656,0.0033161840625700097,0.004902960307563186,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0407,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid],C18 H28 O3,310.21441,Metabolic pathways;Biosynthesis of secondary metabolites;Other,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid]-peak2,18,28,3,0,0,0,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid,Missing ions,22.317560448135147,25.18486942084876,2.8673089727136123,3.60108820107925e-6,7.25493959924391e-6,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0406,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid],C18 H28 O3,292.20382,Metabolic pathways;Biosynthesis of secondary metabolites;Other,[Similar to: 8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid]-peak1,18,28,3,0,0,0,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid,No gap,21.10523423495308,24.654075597890813,3.5488413629377327,2.212685584969948e-7,5.134924353305787e-7,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0410,[Similar to: 6-Aminocaproic acid],C6 H13 N O2,131.09459,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",[Similar to: 6-Aminocaproic acid]-peak1,6,13,2,0,0,1,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,No gap,21.077375291220587,24.949566237295173,3.8721909460745856,1.0648338559508798e-21,2.909335353196365e-20,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0266,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,C18 H28 O3,292.20383,Metabolic pathways;Biosynthesis of secondary metabolites;Other,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,18,28,3,0,0,0,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid,No gap,22.388784515798307,24.366211054631794,1.9774265388334875,9.958076005070217e-4,0.0015823254798660214,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0241,Cafestol,C20 H28 O3,294.21942,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Cafestol,20,28,3,0,0,0,0,0,0,1.4,0.15,-1.0999999999999996,91.65,7,4,0.2352941176470588,0.2972972972972973,4,Phenol,No gap,22.859192404402233,27.0135257732114,4.154333368809166,1.126957135583961e-10,3.9732463113537087e-10,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0005,α-Eleostearic acid,C18 H30 O2,278.22457000000003,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,α-Eleostearic acid,18,30,2,0,0,0,0,0,0,1.6666666666666667,0.1111111111111111,-1.4444444444444446,101.46666666666668,4,2,0.125,0.17647058823529413,2,Lipid,No gap,22.88311124428246,23.891094080523732,1.007982836241272,1.3900244376264957e-6,2.9863806277131742e-6,Upregulated,1154,Biosynthesis of secondary metabolites
Feature0436,"[Similar to: 4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid]",C22 H26 O7,370.14171,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites,"[Similar to: 4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid]-peak2",22,26,7,0,0,0,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,No gap,21.347143396611454,21.86601911424414,0.5188757176326853,4.747045008505904e-4,7.747402832873136e-4,Upregulated,1154,Biosynthesis of secondary metabolites
