FeatureID,Name,Formula,MW,KEGG Pathways,Area: 2,Area: 10,Area: 14,Area: 19,Area: 40,Area: 41,Area: 46,Area: 47,Area: 57,Area: 59,Area: 60,Area: B,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0193,"2-Hexyl-3,5-dipentylpyridine",C21 H37 N,303.29265,NA,636593.3834,8079928.77,1209554.527,3343285.572,168255.3974,26194617.03,241414930.5,229706125.6,223281446.5,211576635.7,211489111.4,3047993.997,"2-Hexyl-3,5-dipentylpyridine-peak2",21,37,1,0,0,0,0,1.761904761904762,0,-1.6190476190476186,106.44285714285712,4,4,0.15,0.15,3,Lipid,19.173161564851668,23.6171623628394,1.2317823684401896,0.300747382893922,0.4160161507563409,0.6342541314809788,Upregulated
Feature0192,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -124.1122 Da],C3 H7 Cl N2 O5 S,217.97633,NA,199347305,151106451.7,168473629.2,176647985.7,188540167.5,240466939,105525782.4,189083024.9,146173226.7,160827891,108707895.3,321783.1796,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -124.1122 Da],4,7,2,5,1,0,1,1.75,1.25,2.75,-18.075000000000003,2.5,-2.5,1.375,2,-5.5,Carbohydrate,26.79531562503727,26.560505979992598,0.9912369143797184,-0.012698179401487736,0.2557355049149819,0.46634121484496704,Downregulated
Feature0191,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",C6 H8 O4,144.04224,Microbial metabolism in diverse environments;Other,203370778.6,13755970.78,14573353.85,33951150.62,236640525.3,223471354,6285227.972,11196432.53,34401385.47,12175844.15,32070133.39,1411403.301,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one-peak2",6,8,0,4,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Other,26.337157089721302,23.133845852352998,0.8783729304398434,-0.1870945006102312,0.041362356897677255,0.1518433891375257,Downregulated
Feature0190,(+)-Piperitol,C20 H20 O6,356.12607,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites;Other,246035.7965,251618.3539,271926.5883,228546938.7,423841.8008,252350.8217,279032.4511,280873.0558,210695743.2,245557.2911,236600897,460780.9497,(+)-Piperitol-peak2,20,20,0,6,0,0,0,1,0.3,-0.4000000000000003,71.7,11,5,0.35714285714285715,0.4705882352941176,5,Phenol,19.650923064774698,19.80921588473005,1.008055235849918,0.011574692710321445,0.8604741670683604,0.9233549715848944,Upregulated
Feature0189,Methyl piperonyl ketone,C10 H10 O3,178.06304,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",534376.2662,623806.3878,677607.5609,198515820.7,570638.3196,587050.3085,598997.0771,584692.2241,195784285.6,941948.8297,234300687.2,1053049.291,Methyl piperonyl ketone,10,10,0,3,0,0,0,1,0.3,-0.4000000000000003,71.7,6,3,0.42857142857142855,0.5294117647058824,3,Phenol,19.9497651440986,20.3351828855295,1.019319412466613,0.027606203195492215,0.6680329530726374,0.8210625282258407,Upregulated
Feature0188,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16787,NA,255358.1027,343325.2632,447810.9326,196713458.7,460447.72,253804.2996,248287.1997,279408.0053,231133144,402408.0854,182329160.3,671003.7208,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak3",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,19.646430353336832,20.08542217191,1.0223446097167779,0.03188157878832939,0.741902409243487,0.8621954887470715,Upregulated
Feature0187,"2-Hexyl-3,5-dipentylpyridine",C21 H37 N,303.29263,NA,637165.3573,8087188.518,1210641.302,335459.58,154866.3027,2139749.696,1348716.7,6487456.385,223281446.5,211576635.7,211489111.4,554053.8385,"2-Hexyl-3,5-dipentylpyridine-peak1",21,37,1,0,0,0,0,1.761904761904762,0,-1.6190476190476186,106.44285714285712,4,4,0.15,0.15,3,Lipid,19.121223781843735,21.67604487928395,1.1336117984177407,0.1809266787445273,0.14382479735573905,0.3189397646369776,Upregulated
Feature0186,"3-Hydroxy-4,5,6-trimethoxytetrahydro-2H-pyran-2-carboxamide",C9 H17 N O6,235.10555,NA,503212.8934,40022618.62,40442694,33583606.62,1045111.108,913004.9954,112363598.7,222611484.4,11459969.96,79786903.71,26463451.41,148048.0151,"3-Hydroxy-4,5,6-trimethoxytetrahydro-2H-pyran-2-carboxamide",9,17,1,6,0,0,0,1.8888888888888888,0.6666666666666666,-0.22222222222222232,66.63333333333333,2,-4,-2.5,-0.4,-5,Amino Sugar,18.355092231260866,26.232884018436152,1.4291883520889364,0.5151960610929114,0.07968936021531074,0.2097484103780349,Upregulated
Feature0185,6-(alpha-D-glucosaminyl)-1D-myo-inositol,C12 H23 N O10,341.13224,Metabolic pathways;Other,217074903.5,20230391.55,21115499.3,74932080.44,217246359.9,221672664.5,13872100.56,19511969.14,60916083.68,21325375.67,46933391.67,143705.7262,6-(alpha-D-glucosaminyl)-1D-myo-inositol,12,23,1,10,0,0,0,1.9166666666666667,0.8333333333333334,0,60.3,2,-8,-9,-0.6666666666666666,-9,Carbohydrate,26.2842257667051,23.760631263506,0.9039882503826382,-0.14562407360183416,0.004758430370569829,0.036877835371916176,Downregulated
Feature0184,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.1679,NA,195601.4677,186560.5051,274952.4172,221280831.3,203498.821,195923.7725,197953.1811,204297.1045,209527461.9,182443.883,221437057.9,375190.8792,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak2",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,19.24278130554213,19.8217428923366,1.0300872092033662,0.042766483970764754,0.6301741176644029,0.786526295057619,Upregulated
Feature0183,benzylidenemethylamine,C8 H9 N,119.07346,NA,127814768.9,98204792.99,73029797.87,49024505.79,129979318.5,162604828.1,84725824.4,218477175.5,131874.3669,6997303.835,120811.3208,56576.22416,benzylidenemethylamine-peak2,8,9,1,0,0,0,0,1.125,0,-0.75,81.675,5,5,0.5714285714285714,0.5714285714285714,4,Unsaturated HC,25.793948752967236,26.46436999088445,1.0259914154415808,0.03701865984197262,0.45405767921799367,0.6632570288053415,Upregulated
Feature0182,1-(Dimethylamino)-2-propanyl acetate,C7 H15 N O2,145.1103,NA,509845.4973,3142823.599,629927.0644,215769430.6,307097.4677,414578.3584,501080.3592,488076.3512,207502586,5834775.228,174549784.7,712677.6566,1-(Dimethylamino)-2-propanyl acetate,7,15,1,2,0,0,0,2.142857142857143,0.2857142857142857,-1.1428571428571432,92.87142857142858,1,-1,-0.5,-0.2,-2,Lipid,19.1058974462658,19.8023875929439,1.0364541968592127,0.05165636205836735,0.5049203189305747,0.7026532873564125,Upregulated
Feature0181,Dipropylene glycol dimethyl ether,C8 H18 O3,162.1256,NA,173391341.8,177663966.7,168576426,197955612.1,187845703.3,193060008.4,195221731.6,183337504.2,115880236.3,108471563.7,112674824.8,27083362.06,Dipropylene glycol dimethyl ether,8,18,0,3,0,0,0,2.25,0.375,-1.5,103.05,0,-3,-0.6,-0.2307692307692308,-3,Protein,26.7202525167002,26.51578334021545,0.99234778277799,-0.011082272100820136,0.2506555058797625,0.4631316962943956,Downregulated
Feature0180,Cyclo(phenylalanyl-prolyl),C14 H16 N2 O2,244.12118,NA,142749455.6,171579988.2,189331150.6,189013096.3,141376156.8,168630442.3,159291251.6,183190940.6,164077740.6,210619493.8,146221314.2,534627.6942,Cyclo(phenylalanyl-prolyl),14,16,2,2,0,0,0,1.1428571428571428,0.14285714285714285,-0.4285714285714288,72.51428571428572,8,6,0.4,0.4545454545454546,4,Phenol,26.347698139902235,26.61626717840725,1.0101932638319657,0.014631326738594286,0.3274200045993333,0.5405336170604378,Upregulated
Feature0179,2'-Deoxyadenosine,C10 H13 N5 O3,251.10182,Metabolic pathways;ABC transporters;Other,92761423.95,1224261.162,2188624.219,2700611.339,1992058.771,752669.2118,1258292.001,210344750.5,1769957.634,3490995.252,1226706.097,101040.4297,2'-Deoxyadenosine-peak1,10,13,5,3,0,0,0,1.3,0.3,0.7999999999999998,37.5,7,4,-0.5,0.14285714285714285,-1,Phenol,23.042051960401768,25.321630903941248,1.0989312474191528,0.13610112959000184,0.5678810007339729,0.7438441277219645,Upregulated
Feature0178,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,NA,3268597.179,168206411.2,165700537.1,207382568.3,119910914.4,143125844.8,150583162.5,201259300.4,1708231.124,6275531.487,4586869.433,405019.8987,AMIDINOPROLINE-peak3,6,11,3,2,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,23.7647184715645,26.9478118974221,1.1339419791430017,0.18134682322181517,0.18326053553362218,0.36269119556238494,Upregulated
Feature0177,(+)-Piperitol,C20 H20 O6,356.12608,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites;Other,565180.7806,643139.6922,570840.9916,160249940.5,576850.2104,593128.3613,606515.9441,591284.3813,173437869.4,1255029.079,205555662.7,1149032.519,(+)-Piperitol-peak1,20,20,0,6,0,0,0,1,0.3,-0.4000000000000003,71.7,11,5,0.35714285714285715,0.4705882352941176,5,Phenol,20.008967084093435,20.2416029629814,1.0116265811178682,0.016676850321688093,0.7447638451184381,0.8621954887470715,Upregulated
Feature0176,"3-Morpholino-4-tetrahydro-1H-pyrrol-1-ylcyclobut-3-ene-1,2-dione",C12 H16 N2 O3,236.11602,NA,123294.9875,129460.0714,204233914.8,197265.2551,178468.8985,132022.4003,128625.1012,81887191.23,118805.7183,119019.4446,116761.5111,279397.0903,"3-Morpholino-4-tetrahydro-1H-pyrrol-1-ylcyclobut-3-ene-1,2-dione",12,16,2,3,0,0,0,1.3333333333333333,0.25,-0.33333333333333304,69.79999999999998,6,3,0.14285714285714285,0.29411764705882354,1,Phenol,19.265739933304566,29.701444211566347,1.5416716053672894,0.624495486547243,0.05090181270278606,0.16323684763307256,Upregulated
Feature0175,8-hydroxy-deoxyguanosine,C10 H13 N5 O5,283.09172,Metabolic pathways;ABC transporters;Other,11086837.17,129282710.1,145852985.8,113610042.6,172361915.9,203843053.3,94659852.16,8856113.516,80251416.69,5829097.695,264834.9642,114213.2985,8-hydroxy-deoxyguanosine-peak1,10,13,5,5,0,0,0,1.3,0.5,1.2000000000000002,26.09999999999999,7,2,-Inf,-0.2,-3,Phenol,24.709305421390532,24.6184242991928,0.9963219879859894,-0.005316031911447498,0.9747937427412684,0.9853893269014996,Downregulated
Feature0174,Penicillic acid,C8 H10 O4,170.05795,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,569873.2685,7669348.869,128685226.6,745744.5671,632857.8907,506951.6386,3759523.743,201428792.3,429649.3422,17143428.37,588243.1933,705744.2678,Penicillic acid,8,10,0,4,0,0,0,1.25,0.5,-0.25,67.425,4,0,0,0.3333333333333333,0,Phenol,19.775591914646167,28.1529824453164,1.4236227449892807,0.509566887848722,3.241923110879484e-4,0.00941107744829734,Upregulated
Feature0173,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,NA,132463442.4,7609735.453,585062.9141,10486912.2,923743.5337,455071.0839,7407394.126,201259300.4,5287357.534,6146251.297,4487636.337,304704.7277,AMIDINOPROLINE-peak2,6,11,3,2,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,21.808619026151934,23.633465119644647,1.0836754537875342,0.11593275363159923,0.72389358157736,0.8557894460173027,Upregulated
Feature0172,"3,4-Methylenedioxy-N-propylamphetamine",C13 H19 N O2,221.14159,NA,1680037.796,175017724.6,168735453.1,170952026.2,191748902.2,169838496.6,197661146.6,171044968.9,698637.0328,605922.6837,1768558.15,10977252.85,"3,4-Methylenedioxy-N-propylamphetamine-peak1",13,19,1,2,0,0,0,1.4615384615384617,0.15384615384615383,-0.9230769230769234,86.6076923076923,5,3,0.2,0.2727272727272727,2,Phenol,23.752993883467266,26.85023579575475,1.130393748572606,0.1768253922563245,0.272561396705081,0.4812951245615038,Upregulated
Feature0171,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,777121.2662,757096.5716,1181498.064,165804598.9,1123813.319,978534.3407,965701.5111,921494.3883,194486219.4,927730.915,151041593.5,1068954.92,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak2",11,12,0,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Phenol,20.359407120204633,20.728202215479,1.0181142355028785,0.025899445251750055,0.6970980318905662,0.8347225360406351,Upregulated
Feature0170,Hordenine,C10 H15 N O,165.11539,Metabolic pathways;Biosynthesis of secondary metabolites;Other,5546374.341,88917.9499,132601.7333,91311071.71,161979707.4,192665749.6,149679.0871,198620.6719,2171506.68,101396.0219,3204694.999,64660.87714,Hordenine-peak2,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,27.139219174170833,18.9656646953568,0.6988286793971936,-0.5169892783111626,0.047582168762845545,0.15953094716215346,Downregulated
Feature0169,Lactamide,C3 H7 N O2,89.04769,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;Protein digestion and absorption;Central carbon metabolism in cancer;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Cyanoamino acid metabolism;Other,147764258.6,136798901.5,123721801.8,59774526.92,154364535.5,180645989.5,89495362.42,191984064.6,37174004.93,163372184.5,23698726.98,352706.1413,Lactamide,3,7,1,2,0,0,0,2.3333333333333335,0.6666666666666666,0,60.3,1,-1,-Inf,-1,-2,Other,26.210962879708166,26.430565024231697,1.008378255523514,0.012036913643653927,0.43312646161750895,0.6462154159961765,Upregulated
Feature0168,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,NA,10337463.65,1067433.076,619433.8663,4286158.274,341148.8164,474474.7632,4210204.686,6767329.136,190707258.3,184865152.3,176056740.4,339866.1877,AMIDINOPROLINE-peak1,6,11,3,2,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,20.1992087357376,21.28049043988555,1.0535308941203665,0.07523262088586358,0.6115972495663524,0.7721069349729064,Upregulated
Feature0167,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl]prop-2-enoic acid",C15 H24 O3,252.17254,Other,7407215.692,29268788.7,9123719.139,6892797.203,8198731.146,7445295.795,190436627.4,9780130.434,6442811.583,61652106.69,6440129.718,22425860.55,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl]prop-2-enoic acid",15,24,0,3,0,0,0,1.6,0.2,-1.2000000000000002,94.5,4,1,0.08333333333333333,0.18518518518518515,1,Lipid,21.613523490911934,22.84748631205455,1.0570921636937851,0.08010116509098159,0.017541814561281437,0.08739582611781287,Upregulated
Feature0166,"DL-2,6-Diaminopimelic acid",C7 H14 N2 O4,190.09538,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;D-Amino acid metabolism;Other,15779401.26,55890165.67,54196442.37,188164646.6,19690900.27,18131543.37,16765415.18,47120259.83,151763984.3,60405621.51,159232642.5,25143.0364,"DL-2,6-Diaminopimelic acid",7,14,2,4,0,0,0,2,0.5714285714285714,0,60.3,2,-2,-4,-0.6666666666666666,-4,Amino Sugar,22.6640563908051,25.07838663305185,1.1065268370593295,0.14603844185097584,0.02209653241504142,0.10449038209824671,Upregulated
Feature0165,L-Aspartic acid,C4 H7 N O4,133.0375,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;Central carbon metabolism in cancer;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other,89930455.73,111357160.4,73511368.29,46038825.4,99466067.06,113440195.5,94645360.12,182573260.3,38069840.87,116582337,33591081.31,30495.94417,L-Aspartic acid,4,7,1,4,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,25.40251324194927,26.093749069190352,1.0272113164810632,0.038733001401883425,0.40910134970379575,0.63060373794121,Upregulated
Feature0164,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",96341828.4,6029048.206,7549807.203,1776857.264,2624703.508,12190583.35,3774874.722,181491511.3,480178.8058,3335337.454,424577.8221,220079.2702,3-Methyl-2-buten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,23.9480934777827,25.55781100740345,1.0672169386307988,0.09385346995290202,0.5447891118668259,0.7342809768639827,Upregulated
Feature0163,Valylproline,C10 H18 N2 O3,214.13173,Metabolic pathways;Biosynthesis of cofactors;Other,64379057.23,55716972.69,48741047.25,116486204.1,56034433.04,73345100.78,2109504.456,180031710.5,85587714.16,2275491.694,1667114.092,171503.8953,Valylproline,10,18,2,3,0,0,0,1.8,0.3,-0.5999999999999996,77.39999999999999,3,0,-0.4,-0.07692307692307693,-2,Lipid,24.691854934373634,26.0454934297002,1.0548212557916077,0.07699854847681704,0.3028318386073407,0.512061108917867,Upregulated
Feature0162,Methionine,C5 H11 N O2 S,149.05106,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;Central carbon metabolism in cancer;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Biosynthesis of various plant secondary metabolites;Other,32253044.07,74305355.57,56519971.39,10793663.72,33004269.2,42927329.72,65649259.4,168114024.6,2209047.763,116777084.8,6813853.622,46827.631,Methionine,5,11,1,2,1,0,0,2.2,0.4,-0.4000000000000003,71.7,1,-1,-3,-1,-3,Protein,23.7553301388249,26.07365376965885,1.0975917243534732,0.13434150900017222,0.14746677289666707,0.3189397646369776,Upregulated
Feature0161,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",C21 H31 N O12,489.18468,NA,141446625,27887680.99,1028951.195,4372118.115,139024870.6,167021415.8,20289860.37,722420.736,265985.2851,35893265.28,234348.5829,116845.4403,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",21,31,1,12,0,0,0,1.4761904761904765,0.5714285714285714,-0.1904761904761907,65.72857142857143,7,-5,-0.75,0,-6,Phenol,26.763402981473668,19.803046750862798,0.7399300740855335,-0.4345391573034991,0.06217421508290174,0.18738013484947477,Downregulated
Feature0160,Hordenine,C10 H15 N O,165.11537,Metabolic pathways;Biosynthesis of secondary metabolites;Other,166162918.7,66186.13826,125495.3224,243362.1068,1230056.865,3377566.906,105710.027,110467.6216,44032386.94,125430.4941,53710028.78,107489.6413,Hordenine-peak1,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,24.90310889762487,19.0801048198723,0.7661736090184331,-0.38425676214822446,0.07190769150578748,0.19863609831796739,Downregulated
Feature0159,NP-011220,C11 H18 N2 O2,210.13681,NA,100239796.3,132082004.8,145836107.9,132949762.8,99481210.59,113309726.2,122546195.4,131986592.5,122833384.2,164306708.1,105505174.6,3740327.573,NP-011220,11,18,2,2,0,0,0,1.6363636363636365,0.18181818181818185,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,25.695512750817635,26.22967864984405,1.0207882949916778,0.02968369145065038,0.18160136634638713,0.36269119556238494,Upregulated
Feature0158,Acetyl-L-carnitine,C9 H17 N O4,203.11569,NA,715521.8554,452164.5922,473189.0291,161539115.2,1030523.468,1561060.845,271962.9984,715264.6552,6709078.711,790335.6772,4207748.701,504394.9717,Acetyl-L-carnitine-peak2,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,21.5474542581605,20.9852017157612,0.973906312288081,-0.038145100093457264,0.4794928620536242,0.682543410780414,Downregulated
Feature0157,[Similar to: Captopril ; ΔMass: 240.1023 Da],C17 H31 N O13,457.17957,NA,157299669.2,1700973.712,3074943.205,15127856.28,141213390.9,158063465.3,373765.1626,5571420.889,10384583.64,1772725.72,8066621.474,32728.62715,[Similar to: Captopril ; ΔMass: 240.1023 Da],17,31,1,13,0,0,0,1.8235294117647056,0.7647058823529411,-0.117647058823529,63.65294117647058,3,-10,-3.6666666666666665,-0.47368421052631576,-11,Carbohydrate,26.735274087289667,22.0390180888677,0.8243423283004742,-0.278684518667766,4.486345593544757e-6,0.0012516904205989872,Downregulated
Feature0156,Glycerol 3-phosphate,C3 H9 O6 P,172.01368,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,13541119.58,34159893.31,88229166.35,10987349.95,10192815.02,14601457.63,67164831.57,155021980.8,8272609.69,59020248.97,6003899.27,41409.66888,Glycerol 3-phosphate,3,9,0,6,0,1,0,3,2,-0.666666666666667,79.30000000000001,0,-6,1.75,4,-7,Other,22.337314537247302,26.35830673391755,1.1800123372021858,0.23880194325437668,0.001551641458264146,0.018822085515465072,Upregulated
Feature0155,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,5911121.154,911596.2642,1224024.006,624895.0144,123780032.8,154394443.4,1748609.093,1848366.46,2964229.98,445826.4863,2166719.933,654812.5454,Pyrogallol-peak4,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,26.163651317021667,21.3864442398913,0.8174105357373269,-0.2908672562779508,0.10215835684732577,0.24360838940516144,Downregulated
Feature0154,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15389,NA,7052810.695,1471655.184,1302655.903,148605053.1,125786371.3,132393450.2,1074528.738,1239586.096,3276863.731,58573.2649,3117210.743,65645.00269,[Similar to: RPH; ΔMass: -155.0695 Da]-peak2,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,26.048058710829665,21.0117297324323,0.8066524252610243,-0.3099809237006216,0.07055709393346624,0.1968542920743708,Downregulated
Feature0153,(S)-malyl alpha-D-glucosaminide,C10 H17 N O9,295.0904,NA,122592239.5,71349450.09,57432440.37,144195146.5,134221038.2,148388599.8,42913144.03,56498596.13,137518571,82705487.23,112739450.7,71786.22896,(S)-malyl alpha-D-glucosaminide,10,17,1,9,0,0,0,1.7,0.9,0.3999999999999999,48.9,3,-6,-Inf,-0.5555555555555556,-7,Carbohydrate,25.9688020003847,24.989772283637798,0.962299773523153,-0.05544170566818052,0.025491548866213354,0.109417571287285,Downregulated
Feature0152,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15387,NA,120200357.6,49660.34964,48239.56196,879935.5004,2799431.678,343507.6291,46074.27488,1311128.461,148167037.8,1648237.429,121122046.8,50433.13687,[Similar to: RPH; ΔMass: -155.0695 Da]-peak1,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,23.792905782375534,19.813862637351498,0.8327634639745646,-0.2640213205571638,0.2497809955859794,0.4631316962943956,Downregulated
Feature0151,L-Alanyl-L-proline,C8 H14 N2 O3,186.10045,NA,4834784.91,33672118.05,25108431.44,145805579.5,21842614.94,23547773.02,24157353.17,93669032.58,5535392.346,392822.9228,2424165.238,210106.7227,L-Alanyl-L-proline,8,14,2,3,0,0,0,1.75,0.375,-0.25,67.425,3,0,-0.6666666666666666,-0.1111111111111111,-2,Protein,22.584591208310833,25.3447901486916,1.1222160239661567,0.16635041810906612,0.07939260272021609,0.2097484103780349,Upregulated
Feature0150,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],C11 H23 N O7,281.14742,NA,51764107.65,1205254.967,36745422.76,2130592.212,2438774.835,7341649.643,85971.1062,4245408.344,116517938.8,36887289.72,145371715.3,64487.29436,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],11,23,1,7,0,0,0,2.090909090909091,0.6363636363636364,-0.5454545454545459,75.84545454545456,1,-6,-2.3333333333333335,-0.5384615384615384,-7,Amino Sugar,22.508925732709066,23.5245980116037,1.0451230898780166,0.06367286641987506,0.7112050878904042,0.8443668915805224,Upregulated
Feature0149,Pyrone,C5 H4 O2,96.02111,Metabolic pathways;Microbial metabolism in diverse environments;Other,133525059.9,1832856.235,9479433.52,70703503.18,142917353.9,130937597.9,1612152.219,5562421.717,68615154.42,1381267.928,59784616.44,177111.4841,Pyrone-peak2,5,4,0,2,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,25.7687442407899,22.396860331438297,0.8691483031596792,-0.2023257291500394,0.0662667387945473,0.19576816644791595,Downregulated
Feature0148,Hypoxanthine,C5 H4 N4 O,136.03852,Metabolic pathways;Other,4149886.741,4774799.009,1629955.371,380416.3543,120599944.1,140866726.7,8804316.262,46844055.67,430352.3796,407305.0589,291521.4017,117629.6885,Hypoxanthine-peak4,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,25.996982889141933,23.9856373154018,0.9226315768134692,-0.11617342579549494,0.5062125833642972,0.7026532873564125,Downregulated
Feature0147,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",C8 H15 N O7,237.08487,NA,82442448.9,33275000.47,26706100.19,130326132.2,81115119.34,107238446.2,14522390.78,30508312.3,140468377.9,40252375.92,110094590.7,88982.54055,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",8,15,1,7,0,0,0,1.875,0.875,0.25,53.175,2,-5,-Inf,-0.7142857142857143,-6,Carbohydrate,25.030653600515535,24.21464589456725,0.9673996644685507,-0.04781605748568501,0.027117111058918852,0.11463142402179334,Downregulated
