FeatureID,Name,Formula,MW,Area: 2,Area: 10,Area: 14,Area: 19,Area: 40,Area: 41,Area: 46,Area: 47,Area: 57,Area: 59,Area: 60,Area: B,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0175,8-hydroxy-deoxyguanosine,C10 H13 N5 O5,283.09172,11086837.17,129282710.1,145852985.8,113610042.6,172361915.9,203843053.3,94659852.16,8856113.516,80251416.69,5829097.695,264834.9642,114213.2985,8-hydroxy-deoxyguanosine-peak1,10,13,5,5,0,0,0,1.3,0.5,1.2000000000000002,26.09999999999999,7,2,-Inf,-0.2,-3,Phenol,25.183273234203302,23.82611000606097,0.9461085453220963,-0.07992238403467342,0.6598589434753204,0.7687668045932263,Downregulated
Feature0174,Penicillic acid,C8 H10 O4,170.05795,569873.2685,7669348.869,128685226.6,745744.5671,632857.8907,506951.6386,3759523.743,201428792.3,429649.3422,17143428.37,588243.1933,705744.2678,Penicillic acid,8,10,0,4,0,0,0,1.25,0.5,-0.25,67.425,4,0,0,0.3333333333333333,0,Phenol,20.426290180349067,18.150121807800865,0.8885667268774058,-0.17044797544773488,0.04260357489817919,0.11936350785846106,Downregulated
Feature0173,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,132463442.4,7609735.453,585062.9141,10486912.2,923743.5337,455071.0839,7407394.126,201259300.4,5287357.534,6146251.297,4487636.337,304704.7277,AMIDINOPROLINE-peak2,6,11,3,2,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,22.084935283134335,22.6134553088978,1.02393124629924,0.03411884624297076,0.8527981114228621,0.9021992907114991,Upregulated
Feature0172,"3,4-Methylenedioxy-N-propylamphetamine",C13 H19 N O2,221.14159,1680037.796,175017724.6,168735453.1,170952026.2,191748902.2,169838496.6,197661146.6,171044968.9,698637.0328,605922.6837,1768558.15,10977252.85,"3,4-Methylenedioxy-N-propylamphetamine-peak1",13,19,1,2,0,0,0,1.4615384615384617,0.15384615384615383,-0.9230769230769234,86.6076923076923,5,3,0.2,0.2727272727272727,2,Phenol,24.298123642708735,22.7089868257321,0.9345983730948091,-0.09758156905859992,0.618044152181822,0.7497144280814275,Downregulated
Feature0171,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,777121.2662,757096.5716,1181498.064,165804598.9,1123813.319,978534.3407,965701.5111,921494.3883,194486219.4,927730.915,151041593.5,1068954.92,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak2",11,12,0,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Phenol,20.89289776908417,26.615652395088567,1.273909090507901,0.3492623267676196,3.6704403521865267e-4,0.00704498492088334,Upregulated
Feature0170,Hordenine,C10 H15 N O,165.11539,5546374.341,88917.9499,132601.7333,91311071.71,161979707.4,192665749.6,149679.0871,198620.6719,2171506.68,101396.0219,3204694.999,64660.87714,Hordenine-peak2,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,27.52996714664877,21.885239345917768,0.7949606052683527,-0.33104472630445336,0.12682754870305127,0.24236223348048838,Downregulated
Feature0169,Lactamide,C3 H7 N O2,89.04769,147764258.6,136798901.5,123721801.8,59774526.92,154364535.5,180645989.5,89495362.42,191984064.6,37174004.93,163372184.5,23698726.98,352706.1413,Lactamide,3,7,1,2,0,0,0,2.3333333333333335,0.6666666666666666,0,60.3,1,-1,-Inf,-1,-2,Other,26.537759747682568,25.105521343274233,0.9460301691617581,-0.08004190264823277,8.953979032820023e-4,0.011562866001266974,Downregulated
Feature0168,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,10337463.65,1067433.076,619433.8663,4286158.274,341148.8164,474474.7632,4210204.686,6767329.136,190707258.3,184865152.3,176056740.4,339866.1877,AMIDINOPROLINE-peak1,6,11,3,2,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,20.3385179639316,25.713006151649566,1.2642517118134715,0.3382837318946092,0.09420594551892451,0.19761999097578903,Upregulated
Feature0167,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl]prop-2-enoic acid",C15 H24 O3,252.17254,7407215.692,29268788.7,9123719.139,6892797.203,8198731.146,7445295.795,190436627.4,9780130.434,6442811.583,61652106.69,6440129.718,22425860.55,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl]prop-2-enoic acid",15,24,0,3,0,0,0,1.6,0.2,-1.2000000000000002,94.5,4,1,0.08333333333333333,0.18518518518518515,1,Lipid,22.078439657017032,23.107079334667,1.046590234347609,0.0656967024524181,0.13887661337603094,0.25831050087941754,Upregulated
Feature0166,"DL-2,6-Diaminopimelic acid",C7 H14 N2 O4,190.09538,15779401.26,55890165.67,54196442.37,188164646.6,19690900.27,18131543.37,16765415.18,47120259.83,151763984.3,60405621.51,159232642.5,25143.0364,"DL-2,6-Diaminopimelic acid",7,14,2,4,0,0,0,2,0.5714285714285714,0,60.3,2,-2,-4,-0.6666666666666666,-4,Amino Sugar,23.1236618535737,27.400702695595164,1.1849638205706792,0.24484301129224317,0.002835170965993172,0.025516538693938547,Upregulated
Feature0165,L-Aspartic acid,C4 H7 N O4,133.0375,89930455.73,111357160.4,73511368.29,46038825.4,99466067.06,113440195.5,94645360.12,182573260.3,38069840.87,116582337,33591081.31,30495.94417,L-Aspartic acid,4,7,1,4,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,25.7612979271149,25.186870986517835,0.9777019410193438,-0.03253337792260016,0.18572845527002882,0.31986567296504964,Downregulated
Feature0164,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,96341828.4,6029048.206,7549807.203,1776857.264,2624703.508,12190583.35,3774874.722,181491511.3,480178.8058,3335337.454,424577.8221,220079.2702,3-Methyl-2-buten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,24.2673711850762,19.2697150095383,0.7940586090918933,-0.33268259894776325,0.052667627681229005,0.13605803817650827,Downregulated
Feature0163,Valylproline,C10 H18 N2 O3,214.13173,64379057.23,55716972.69,48741047.25,116486204.1,56034433.04,73345100.78,2109504.456,180031710.5,85587714.16,2275491.694,1667114.092,171503.8953,Valylproline,10,18,2,3,0,0,0,1.8,0.3,-0.5999999999999996,77.39999999999999,3,0,-0.4,-0.07692307692307693,-2,Lipid,25.050436847018833,24.794838623730264,0.989796656048376,-0.014795926708082146,0.8913481100310496,0.9314086992459284,Downregulated
Feature0162,Methionine,C5 H11 N O2 S,149.05106,32253044.07,74305355.57,56519971.39,10793663.72,33004269.2,42927329.72,65649259.4,168114024.6,2209047.763,116777084.8,6813853.622,46827.631,Methionine,5,11,1,2,1,0,0,2.2,0.4,-0.4000000000000003,71.7,1,-1,-3,-1,-3,Protein,24.1725572022156,22.539732358012,0.9324512987788508,-0.10089971841497729,0.1230358577281872,0.2383819743483627,Downregulated
Feature0161,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",C21 H31 N O12,489.18468,141446625,27887680.99,1028951.195,4372118.115,139024870.6,167021415.8,20289860.37,722420.736,265985.2851,35893265.28,234348.5829,116845.4403,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",21,31,1,12,0,0,0,1.4761904761904765,0.5714285714285714,-0.1904761904761907,65.72857142857143,7,-5,-0.75,0,-6,Phenol,26.895924350478634,19.6181388411075,0.7294093553158875,-0.4551993912631289,0.023633436573402104,0.07944251571059262,Downregulated
Feature0160,Hordenine,C10 H15 N O,165.11537,166162918.7,66186.13826,125495.3224,243362.1068,1230056.865,3377566.906,105710.027,110467.6216,44032386.94,125430.4941,53710028.78,107489.6413,Hordenine-peak1,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,25.366138999822102,21.959359653578666,0.8656957865654159,-0.20806795713964601,0.2840453064453636,0.43305268031834115,Downregulated
Feature0159,NP-011220,C11 H18 N2 O2,210.13681,100239796.3,132082004.8,145836107.9,132949762.8,99481210.59,113309726.2,122546195.4,131986592.5,122833384.2,164306708.1,105505174.6,3740327.573,NP-011220,11,18,2,2,0,0,0,1.6363636363636365,0.18181818181818185,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,26.0092256046052,26.765875261991468,1.0290915873040178,0.04137138521473922,0.14557473470937304,0.26545981035238614,Upregulated
Feature0158,Acetyl-L-carnitine,C9 H17 N O4,203.11569,715521.8554,452164.5922,473189.0291,161539115.2,1030523.468,1561060.845,271962.9984,715264.6552,6709078.711,790335.6772,4207748.701,504394.9717,Acetyl-L-carnitine-peak2,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,22.036014184134366,22.890128534147234,1.0387599292174996,0.05486226738251061,0.7378953816977989,0.8350223146635366,Upregulated
Feature0157,[Similar to: Captopril ; ΔMass: 240.1023 Da],C17 H31 N O13,457.17957,157299669.2,1700973.712,3074943.205,15127856.28,141213390.9,158063465.3,373765.1626,5571420.889,10384583.64,1772725.72,8066621.474,32728.62715,[Similar to: Captopril ; ΔMass: 240.1023 Da],17,31,1,13,0,0,0,1.8235294117647056,0.7647058823529411,-0.117647058823529,63.65294117647058,3,-10,-3.6666666666666665,-0.47368421052631576,-11,Carbohydrate,26.689463373948534,23.792210378749434,0.8914458131058904,-0.16578098917317666,1.1554913608290424e-4,0.004329889653110409,Downregulated
Feature0156,Glycerol 3-phosphate,C3 H9 O6 P,172.01368,13541119.58,34159893.31,88229166.35,10987349.95,10192815.02,14601457.63,67164831.57,155021980.8,8272609.69,59020248.97,6003899.27,41409.66888,Glycerol 3-phosphate,3,9,0,6,0,1,0,3,2,-0.666666666666667,79.30000000000001,0,-6,1.75,4,-7,Other,22.719312247664902,23.213040299283033,1.0217316460214978,0.03101632759483777,0.238189619516444,0.38636572002958064,Upregulated
Feature0155,Pyrogallol,C6 H6 O3,126.03165,5911121.154,911596.2642,1224024.006,624895.0144,123780032.8,154394443.4,1748609.093,1848366.46,2964229.98,445826.4863,2166719.933,654812.5454,Pyrogallol-peak4,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,26.767547411930533,19.682212636647765,0.7353013084745758,-0.4435925426717733,0.046787511443232094,0.1261019284806973,Downregulated
Feature0154,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15389,7052810.695,1471655.184,1302655.903,148605053.1,125786371.3,132393450.2,1074528.738,1239586.096,3276863.731,58573.2649,3117210.743,65645.00269,[Similar to: RPH; ΔMass: -155.0695 Da]-peak2,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,26.2502742270835,23.061756345854967,0.8785339210689537,-0.18683010368708466,0.2669587281977986,0.42079935122703843,Downregulated
Feature0153,(S)-malyl alpha-D-glucosaminide,C10 H17 N O9,295.0904,122592239.5,71349450.09,57432440.37,144195146.5,134221038.2,148388599.8,42913144.03,56498596.13,137518571,82705487.23,112739450.7,71786.22896,(S)-malyl alpha-D-glucosaminide,10,17,1,9,0,0,0,1.7,0.9,0.3999999999999999,48.9,3,-6,-Inf,-0.5555555555555556,-7,Carbohydrate,26.24914846536957,26.916089996312767,1.0254081206414407,0.036198228206481595,0.18075632935474198,0.3151938493123313,Upregulated
Feature0152,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15387,120200357.6,49660.34964,48239.56196,879935.5004,2799431.678,343507.6291,46074.27488,1311128.461,148167037.8,1648237.429,121122046.8,50433.13687,[Similar to: RPH; ΔMass: -155.0695 Da]-peak1,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,24.1842820162485,23.468720400454767,0.9704121207603776,-0.0433305245900255,0.8201376495131252,0.8868343161762542,Downregulated
Feature0151,L-Alanyl-L-proline,C8 H14 N2 O3,186.10045,4834784.91,33672118.05,25108431.44,145805579.5,21842614.94,23547773.02,24157353.17,93669032.58,5535392.346,392822.9228,2424165.238,210106.7227,L-Alanyl-L-proline,8,14,2,3,0,0,0,1.75,0.375,-0.25,67.425,3,0,-0.6666666666666666,-0.1111111111111111,-2,Protein,22.9030991359446,24.032046867195,1.049292356660964,0.06941670150005806,0.4949300620837925,0.6248212095989959,Upregulated
Feature0150,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],C11 H23 N O7,281.14742,51764107.65,1205254.967,36745422.76,2130592.212,2438774.835,7341649.643,85971.1062,4245408.344,116517938.8,36887289.72,145371715.3,64487.29436,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],11,23,1,7,0,0,0,2.090909090909091,0.6363636363636364,-0.5454545454545459,75.84545454545456,1,-6,-2.3333333333333335,-0.5384615384615384,-7,Amino Sugar,22.911340389593466,25.318351753425667,1.1050576405789636,0.1441216235611441,0.41983000818463123,0.565857837118416,Upregulated
Feature0149,Pyrone,C5 H4 O2,96.02111,133525059.9,1832856.235,9479433.52,70703503.18,142917353.9,130937597.9,1612152.219,5562421.717,68615154.42,1381267.928,59784616.44,177111.4841,Pyrone-peak2,5,4,0,2,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,26.1107571790754,26.3466115011807,1.0090328411576786,0.012973130840972739,0.6594530723476366,0.7687668045932263,Upregulated
Feature0148,Hypoxanthine,C5 H4 N4 O,136.03852,4149886.741,4774799.009,1629955.371,380416.3543,120599944.1,140866726.7,8804316.262,46844055.67,430352.3796,407305.0589,291521.4017,117629.6885,Hypoxanthine-peak4,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,26.2834714884016,17.8011763507841,0.6772764533269292,-0.562183256015994,0.04115674637279876,0.11868429551875512,Downregulated
Feature0147,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",C8 H15 N O7,237.08487,82442448.9,33275000.47,26706100.19,130326132.2,81115119.34,107238446.2,14522390.78,30508312.3,140468377.9,40252375.92,110094590.7,88982.54055,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",8,15,1,7,0,0,0,1.875,0.875,0.25,53.175,2,-5,-Inf,-0.7142857142857143,-6,Carbohydrate,25.480167022681602,26.966417044270134,1.0583296812876275,0.08178911277247923,0.043677008752949054,0.12065233110963154,Upregulated
Feature0146,benzylidenemethylamine,C8 H9 N,119.07347,127814768.9,2328165.549,2121687.394,1795327.532,3516019.886,6677222.135,1770497.273,9179944.908,24537987.68,139610629.6,11446389.78,83796.95189,benzylidenemethylamine-peak1,8,9,1,0,0,0,0,1.125,0,-0.75,81.675,5,5,0.5714285714285714,0.5714285714285714,4,Unsaturated HC,23.498829522310967,23.2529300788356,0.9895356726920421,-0.01517637762140502,0.9130186811686938,0.9399712621626036,Downregulated
Feature0145,D-Glucose 6-phosphate,C6 H13 O9 P,260.02971,102978562.3,23251717.36,28698038.06,133680351.9,102337328.4,118090217,18581627.41,36295715.2,137397815.5,21996443.11,93139492.83,98484.39632,D-Glucose 6-phosphate,6,13,0,9,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,25.743810498593966,26.8897006295572,1.0445112867431112,0.06282808191228509,0.044869419533339325,0.12273105931178109,Upregulated
Feature0144,Meconin,C10 H10 O4,194.05788,542300.1153,2498062.078,136933185.4,490637.4113,644051.4156,524561.4011,3225740.319,27059180.21,462208.4246,4523561.857,601240.4866,200083.0272,Meconin,10,10,0,4,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,20.925301453295067,17.825154303285167,0.8518469539409323,-0.23133384122501804,0.012526555999314024,0.05460795505950957,Downregulated
Feature0143,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08515,2689115.729,1190900.948,12123611.34,136613251.3,58781450.68,68047821.2,478035.1741,3545892.777,2452494.209,856471.3441,2041762.492,309826.5401,4-Guanidinobutyric acid-peak2,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,24.8229089805725,22.9378434127225,0.9240594416502379,-0.11394243651901917,0.5016971977769749,0.6305113431521441,Downregulated
Feature0142,Pyrogallol,C6 H6 O3,126.03165,133420558.9,1192388.015,1183698.282,2082302.727,11466306.86,8569444.58,1701636.846,1861368.935,2915964.698,445826.4863,2191015.725,623244.4187,Pyrogallol-peak3,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.833905067192966,20.1733154957851,0.7808852530546623,-0.3568175273285185,0.029049706389976622,0.09424265212562183,Downregulated
Feature0141,4-Phenylbutyric acid,C10 H12 O2,164.08376,1704386.417,112698005.2,16819684.22,2183894.916,1361073.258,1407441.081,61565650.19,662251.6211,1211718.229,133341625.4,1465183.096,3853885.112,4-Phenylbutyric acid,10,12,0,2,0,0,0,1.2,0.2,-0.7999999999999998,83.1,5,3,0.375,0.4444444444444444,3,Phenol,20.9544645957091,20.426285657039898,0.9747939664000119,-0.03683077352627353,0.23801454560612967,0.38636572002958064,Downregulated
Feature0140,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],C8 H19 N O6,225.12125,6976685.892,56005634.53,131874054.9,14619908.85,7043471.604,428320.0911,47951.67552,14950999.85,10579978.11,1368467.024,296089.6012,57061.65132,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],8,19,1,6,0,0,0,2.375,0.75,-0.5,74.55,0,-6,-7,-1,-7,Carbohydrate,22.309113736377867,21.17412958313823,0.949124641765177,-0.07533053635673186,0.6362858505911086,0.7651885875643074,Downregulated
Feature0139,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16793,275635.9804,351118.6194,298358.5693,131548440.9,259532.1705,292887.7498,300943.6845,240334.1887,60413319.85,287077.2279,59962301.18,483033.1274,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak1",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,20.2584342111556,25.165494678035,1.2422230867268733,0.3129242856463007,0.030416049658709574,0.09704082178903937,Upregulated
Feature0138,Adipic acid,C6 H10 O4,146.0579,3313108.084,112407652.1,80023827.49,3535632.023,2783941.81,3735736.623,115906047.3,131342348.1,4265285.557,120629328.8,3380688.225,195838.9082,Adipic acid,6,10,0,4,0,0,0,1.6666666666666667,0.6666666666666666,-0.33333333333333304,69.79999999999998,2,-2,-1,0,-2,Amino Sugar,20.746348713841833,22.251959143247735,1.072572308996299,0.10107491235312675,0.07996219122272066,0.18437563100114931,Upregulated
Feature0137,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",C21 H24 O7,388.15229,410573.1469,423094.8256,450272.1992,106160839.2,397051.7963,402904.7674,402537.5212,386224.392,110694584.6,368422.7748,131196227.6,786303.6538,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",21,24,0,7,0,0,0,1.1428571428571428,0.3333333333333333,-0.4761904761904763,73.87142857142857,10,3,0.21428571428571427,0.37142857142857144,3,Phenol,20.519885842804335,25.653569220069535,1.250180893626434,0.3221368592522973,0.0036025933841273483,0.02792009872698695,Upregulated
Feature0136,DL-α-AMINOSUBERIC ACID,C8 H15 N O4,189.10011,405014.5545,703711.1186,755934.7098,6412510.013,329319.7383,397296.2549,442517.2478,1059223.858,130470784.7,1810771.49,81926349.15,519160.5392,DL-α-AMINOSUBERIC ACID-peak1,8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,20.385796590652202,24.14970475024393,1.1846338524400684,0.24444121870594668,0.03936689395740751,0.11561435172754414,Upregulated
Feature0135,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14774,7672862.87,52130995.31,22066895.56,123981978.5,105809636.7,129875328.2,22330881.91,20466443.55,4862012.409,3375182.607,4557851.086,62977.89411,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak2,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,24.6073552256457,24.047988631064065,0.9772683171575194,-0.033173374365213885,0.7406055859115566,0.8350223146635366,Downregulated
Feature0134,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",C14 H31 N O2,245.23548,2375501.676,2396630.634,1539897.807,709261.0508,128079.9663,1953494.294,2580167.965,1037121.308,127569351.1,124563203.9,126193083.6,14239830.09,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",14,31,1,2,0,0,0,2.2142857142857144,0.14285714285714285,-1.7142857142857144,109.15714285714286,0,-2,-0.2727272727272727,-0.16666666666666666,-3,Lipid,20.566297662821032,23.855378803740567,1.1599257773490952,0.21403249149396106,0.3058369033782283,0.4538749789496047,Upregulated
Feature0133,methyl N-acetylneuraminate,C12 H21 N O9,323.12166,120486167.5,766150.8428,8875263.81,19556272.69,127293193.4,126742111.6,748887.29,9345800.832,12719898.96,1512069.626,8757305.601,50956.97088,methyl N-acetylneuraminate-peak1,12,21,1,9,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,26.284368654237735,24.077791068130534,0.9160498159520586,-0.12650203884376018,2.697471993884557e-4,0.006271622385781595,Downregulated
Feature0132,Hypoxanthine,C5 H4 N4 O,136.03851,125753264.7,362485.0312,127042.9752,314271.231,1250250.113,2958894.045,380461.3946,46844055.67,330748.2673,6762454.078,334924.7846,115826.1941,Hypoxanthine-peak3,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,24.969756844952766,17.23676518043653,0.6903056880956638,-0.5346927227965883,0.04126299880042741,0.11868429551875512,Downregulated
Feature0131,N-Caffeoylputrescine,C13 H18 N2 O3,250.1317,149276.9296,141456.2235,123140060.3,170929.8625,463319.1298,150545.3388,137848.9947,22589380.4,127479.6353,136201.0161,133721.2785,292766.9855,N-Caffeoylputrescine,13,18,2,3,0,0,0,1.3846153846153846,0.2307692307692308,-0.4615384615384617,73.45384615384616,6,3,0.125,0.2631578947368421,1,Phenol,20.6295815487338,16.324277377556868,0.7913043383353948,-0.33769542804897645,0.018959646807572537,0.06987973721182482,Downregulated
Feature0130,L-Lysine,C6 H14 N2 O2,146.10554,45730701.97,61537077.93,65205350.95,25278097.33,43468673.75,45523775.05,50573513.92,121926424.8,18681788.15,71197621.66,10255750.57,82915.39897,L-Lysine,6,14,2,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,24.450905086104466,24.137057537323,0.9871641745908282,-0.018638056637873393,0.21872923222559765,0.3673900858130011,Downregulated
Feature0129,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11166,1219040.917,1180452.165,1207901.247,121355227.3,91655325.72,101918268.7,828452.4929,2155048.498,588453.6991,148076.6392,1473702.085,69981.29936,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak2",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818185,0.18181818181818168,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,25.732177328778235,21.194100670928734,0.8236419483720009,-0.2799107860838861,0.2712301822417627,0.42513045418793144,Downregulated
Feature0128,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",C6 H8 O4,144.04225,63756539.83,3828497.604,3955350.167,47882560.92,79520901.39,121103082.8,1356287.501,2192802.714,47207768.77,1225962.553,43901538.02,730864.2223,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one-peak1",6,8,0,4,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Other,25.557366622159332,25.9204535701812,1.0142067433390047,0.020351771855382457,0.5125647178679924,0.641280521458161,Upregulated
Feature0127,Ala-Leu,C9 H18 N2 O3,202.1317,5537592.654,7696969.253,62229872.43,71791889.49,92109006.32,120918747.2,8789168.639,25787691.37,2060573.163,524065.4763,2151996.272,95135.60662,Ala-Leu,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.522934136863466,23.161002973493765,0.9444629604365975,-0.08243387619034516,0.48528583415801535,0.6154306715003921,Downregulated
Feature0126,Phloroglucinol,C6 H6 O3,126.03165,119864245,2087516.152,3130433.058,69557821.38,94265220.9,98715016.02,2567980.833,4094132.249,63602152.66,3648077.335,51223438.44,702661.2418,Phloroglucinol,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.726621575984268,26.264987487535635,1.0209264131305111,0.029878882633299905,0.3551255322490538,0.497889565314,Upregulated
Feature0125,Inosine,C10 H12 N4 O5,268.0808,8847743.443,7906818.085,8089048.431,9638191.616,107565198.1,119833929.1,1842654.463,18674048.8,2347301.349,245722.3853,158382.3589,80730.3259,Inosine-peak2,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,25.9013821392825,20.458589293327368,0.7898647718223308,-0.3403224159276629,0.06287931880173801,0.1552507074839372,Downregulated
Feature0124,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,61140967.19,411879.8755,12130388.8,2340173.624,5643173.794,2877040.969,255401.3858,3566029.988,117117058.3,858032.4904,80489531.14,302486.7873,4-Guanidinobutyric acid-peak1,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,23.771280829106033,24.523290845963267,1.0316352333836576,0.04493295136874099,0.7475997761456441,0.8360421125439902,Upregulated
Feature0123,Pyrogallol,C6 H6 O3,126.03165,102005778.9,7864091.428,9927885.145,15231215.57,116965714.2,103964308,4238549.764,5475912.736,16091290.11,9312044.365,14243688.91,1194480.344,Pyrogallol-peak2,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.775183002192566,24.2533632214102,0.9409579446767492,-0.0877978505330627,0.06842738300615629,0.16457965395446214,Downregulated
