FeatureID,Name,Formula,MW,Area: 2,Area: 10,Area: 14,Area: 19,Area: 40,Area: 41,Area: 46,Area: 47,Area: 57,Area: 59,Area: 60,Area: B,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0175,8-hydroxy-deoxyguanosine,C10 H13 N5 O5,283.09172,11086837.17,129282710.1,145852985.8,113610042.6,172361915.9,203843053.3,94659852.16,8856113.516,80251416.69,5829097.695,264834.9642,114213.2985,8-hydroxy-deoxyguanosine-peak1,10,13,5,5,0,0,0,1.3,0.5,1.2000000000000002,26.09999999999999,7,2,-Inf,-0.2,-3,Phenol,25.183273234203302,25.6537616812182,1.0186825772265335,0.026704575937740664,0.7985851953162012,0.8669465739035802,Upregulated
Feature0174,Penicillic acid,C8 H10 O4,170.05795,569873.2685,7669348.869,128685226.6,745744.5671,632857.8907,506951.6386,3759523.743,201428792.3,429649.3422,17143428.37,588243.1933,705744.2678,Penicillic acid,8,10,0,4,0,0,0,1.25,0.5,-0.25,67.425,4,0,0,0.3333333333333333,0,Phenol,20.426290180349067,25.031925362644202,1.2254758520333735,0.2933420562203056,5.042860447611912e-4,0.006699800308970112,Upregulated
Feature0173,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,132463442.4,7609735.453,585062.9141,10486912.2,923743.5337,455071.0839,7407394.126,201259300.4,5287357.534,6146251.297,4487636.337,304704.7277,AMIDINOPROLINE-peak2,6,11,3,2,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,22.084935283134335,24.1769934460326,1.0947278375995928,0.1305722432056754,0.49128583890846994,0.6196055665015718,Upregulated
Feature0172,"3,4-Methylenedioxy-N-propylamphetamine",C13 H19 N O2,221.14159,1680037.796,175017724.6,168735453.1,170952026.2,191748902.2,169838496.6,197661146.6,171044968.9,698637.0328,605922.6837,1768558.15,10977252.85,"3,4-Methylenedioxy-N-propylamphetamine-peak1",13,19,1,2,0,0,0,1.4615384615384617,0.15384615384615383,-0.9230769230769234,86.6076923076923,5,3,0.2,0.2727272727272727,2,Phenol,24.298123642708735,25.125476915448534,1.0340500890071018,0.04830607096418226,0.8154206290208249,0.8817920755690315,Upregulated
Feature0171,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,777121.2662,757096.5716,1181498.064,165804598.9,1123813.319,978534.3407,965701.5111,921494.3883,194486219.4,927730.915,151041593.5,1068954.92,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole-peak2",11,12,0,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Phenol,20.89289776908417,21.687605355902832,1.0380372122432253,0.05385816330703259,0.14632884970248872,0.2651022666687945,Upregulated
Feature0170,Hordenine,C10 H15 N O,165.11539,5546374.341,88917.9499,132601.7333,91311071.71,161979707.4,192665749.6,149679.0871,198620.6719,2171506.68,101396.0219,3204694.999,64660.87714,Hordenine-peak2,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,27.52996714664877,19.203433423597534,0.6975465434195105,-0.5196386116799341,0.03975570437572167,0.10366207028809671,Downregulated
Feature0169,Lactamide,C3 H7 N O2,89.04769,147764258.6,136798901.5,123721801.8,59774526.92,154364535.5,180645989.5,89495362.42,191984064.6,37174004.93,163372184.5,23698726.98,352706.1413,Lactamide,3,7,1,2,0,0,0,2.3333333333333335,0.6666666666666666,0,60.3,1,-1,-Inf,-1,-2,Other,26.537759747682568,26.928809725150934,1.0147356062149335,0.02110387589210924,0.409600564676765,0.5441836073562735,Upregulated
Feature0168,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,10337463.65,1067433.076,619433.8663,4286158.274,341148.8164,474474.7632,4210204.686,6767329.136,190707258.3,184865152.3,176056740.4,339866.1877,AMIDINOPROLINE-peak1,6,11,3,2,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,20.3385179639316,24.56288316642163,1.2077027052797817,0.2722653566455336,0.187424052895731,0.32410032893747187,Upregulated
Feature0167,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl]prop-2-enoic acid",C15 H24 O3,252.17254,7407215.692,29268788.7,9123719.139,6892797.203,8198731.146,7445295.795,190436627.4,9780130.434,6442811.583,61652106.69,6440129.718,22425860.55,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl]prop-2-enoic acid",15,24,0,3,0,0,0,1.6,0.2,-1.2000000000000002,94.5,4,1,0.08333333333333333,0.18518518518518515,1,Lipid,22.078439657017032,26.889856569661166,1.217923774840445,0.2844238433420303,0.02566509663053076,0.0778321952165009,Upregulated
Feature0166,"DL-2,6-Diaminopimelic acid",C7 H14 N2 O4,190.09538,15779401.26,55890165.67,54196442.37,188164646.6,19690900.27,18131543.37,16765415.18,47120259.83,151763984.3,60405621.51,159232642.5,25143.0364,"DL-2,6-Diaminopimelic acid",7,14,2,4,0,0,0,2,0.5714285714285714,0,60.3,2,-2,-4,-0.6666666666666666,-4,Amino Sugar,23.1236618535737,25.4606563523362,1.1010650697783546,0.1388997305485971,0.06034105621034428,0.14029295568905045,Upregulated
Feature0165,L-Aspartic acid,C4 H7 N O4,133.0375,89930455.73,111357160.4,73511368.29,46038825.4,99466067.06,113440195.5,94645360.12,182573260.3,38069840.87,116582337,33591081.31,30495.94417,L-Aspartic acid,4,7,1,4,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,25.7612979271149,26.7757063876634,1.0393772263889232,0.05571935382818443,0.05206648712072122,0.1308698189791101,Upregulated
Feature0164,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,96341828.4,6029048.206,7549807.203,1776857.264,2624703.508,12190583.35,3774874.722,181491511.3,480178.8058,3335337.454,424577.8221,220079.2702,3-Methyl-2-buten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,24.2673711850762,23.598104164415133,0.9724211157625244,-0.04034687359484308,0.6862796704612271,0.7783415774743184,Downregulated
Feature0163,Valylproline,C10 H18 N2 O3,214.13173,64379057.23,55716972.69,48741047.25,116486204.1,56034433.04,73345100.78,2109504.456,180031710.5,85587714.16,2275491.694,1667114.092,171503.8953,Valylproline,10,18,2,3,0,0,0,1.8,0.3,-0.5999999999999996,77.39999999999999,3,0,-0.4,-0.07692307692307693,-2,Lipid,25.050436847018833,23.015565422230733,0.9187690243800972,-0.12222587675068479,0.27383675942231717,0.41748882993894254,Downregulated
Feature0162,Methionine,C5 H11 N O2 S,149.05106,32253044.07,74305355.57,56519971.39,10793663.72,33004269.2,42927329.72,65649259.4,168114024.6,2209047.763,116777084.8,6813853.622,46827.631,Methionine,5,11,1,2,1,0,0,2.2,0.4,-0.4000000000000003,71.7,1,-1,-3,-1,-3,Protein,24.1725572022156,26.669102575590202,1.1032801516401325,0.1417991753921099,0.01991770660631581,0.06585981425096389,Upregulated
Feature0161,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",C21 H31 N O12,489.18468,141446625,27887680.99,1028951.195,4372118.115,139024870.6,167021415.8,20289860.37,722420.736,265985.2851,35893265.28,234348.5829,116845.4403,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",21,31,1,12,0,0,0,1.4761904761904765,0.5714285714285714,-0.1904761904761907,65.72857142857143,7,-5,-0.75,0,-6,Phenol,26.895924350478634,25.872239951099,0.961939051209392,-0.05598260765249566,0.03306316025462145,0.09133288822811271,Downregulated
Feature0160,Hordenine,C10 H15 N O,165.11537,166162918.7,66186.13826,125495.3224,243362.1068,1230056.865,3377566.906,105710.027,110467.6216,44032386.94,125430.4941,53710028.78,107489.6413,Hordenine-peak1,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,25.366138999822102,19.4072407183416,0.7650845372438315,-0.38630892914195053,0.08815979532681087,0.18085722717779582,Downregulated
Feature0159,NP-011220,C11 H18 N2 O2,210.13681,100239796.3,132082004.8,145836107.9,132949762.8,99481210.59,113309726.2,122546195.4,131986592.5,122833384.2,164306708.1,105505174.6,3740327.573,NP-011220,11,18,2,2,0,0,0,1.6363636363636365,0.18181818181818185,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,26.0092256046052,26.996717842896167,1.0379669988373712,0.053760575323417124,0.06695347174455987,0.14975828550504222,Upregulated
Feature0158,Acetyl-L-carnitine,C9 H17 N O4,203.11569,715521.8554,452164.5922,473189.0291,161539115.2,1030523.468,1561060.845,271962.9984,715264.6552,6709078.711,790335.6772,4207748.701,504394.9717,Acetyl-L-carnitine-peak2,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,22.036014184134366,21.450885242901435,0.9734466979217042,-0.038826110034571225,0.3908165049257595,0.5244307229628264,Downregulated
Feature0157,[Similar to: Captopril ; ΔMass: 240.1023 Da],C17 H31 N O13,457.17957,157299669.2,1700973.712,3074943.205,15127856.28,141213390.9,158063465.3,373765.1626,5571420.889,10384583.64,1772725.72,8066621.474,32728.62715,[Similar to: Captopril ; ΔMass: 240.1023 Da],17,31,1,13,0,0,0,1.8235294117647056,0.7647058823529411,-0.117647058823529,63.65294117647058,3,-10,-3.6666666666666665,-0.47368421052631576,-11,Carbohydrate,26.689463373948534,21.0247443144591,0.7877544789821911,-0.3441820428047821,0.015521495271602145,0.05413121475971248,Downregulated
Feature0156,Glycerol 3-phosphate,C3 H9 O6 P,172.01368,13541119.58,34159893.31,88229166.35,10987349.95,10192815.02,14601457.63,67164831.57,155021980.8,8272609.69,59020248.97,6003899.27,41409.66888,Glycerol 3-phosphate,3,9,0,6,0,1,0,3,2,-0.666666666666667,79.30000000000001,0,-6,1.75,4,-7,Other,22.719312247664902,26.0680721864783,1.1473970647662357,0.19836473245182037,0.007928343696764956,0.032857597566875514,Upregulated
Feature0155,Pyrogallol,C6 H6 O3,126.03165,5911121.154,911596.2642,1224024.006,624895.0144,123780032.8,154394443.4,1748609.093,1848366.46,2964229.98,445826.4863,2166719.933,654812.5454,Pyrogallol-peak4,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,26.767547411930533,21.8402849052423,0.8159240205738046,-0.2934932812260611,0.0816898029353356,0.17189034425511135,Downregulated
Feature0154,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15389,7052810.695,1471655.184,1302655.903,148605053.1,125786371.3,132393450.2,1074528.738,1239586.096,3276863.731,58573.2649,3117210.743,65645.00269,[Similar to: RPH; ΔMass: -155.0695 Da]-peak2,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,26.2502742270835,20.519097697794,0.7816717463706947,-0.3553652025775214,0.06746003940484988,0.14975828550504222,Downregulated
Feature0153,(S)-malyl alpha-D-glucosaminide,C10 H17 N O9,295.0904,122592239.5,71349450.09,57432440.37,144195146.5,134221038.2,148388599.8,42913144.03,56498596.13,137518571,82705487.23,112739450.7,71786.22896,(S)-malyl alpha-D-glucosaminide,10,17,1,9,0,0,0,1.7,0.9,0.3999999999999999,48.9,3,-6,-Inf,-0.5555555555555556,-7,Carbohydrate,26.24914846536957,25.9635357751607,0.9891191635955096,-0.015783755528767058,0.5460631703765527,0.6623983675437314,Downregulated
Feature0152,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15387,120200357.6,49660.34964,48239.56196,879935.5004,2799431.678,343507.6291,46074.27488,1311128.461,148167037.8,1648237.429,121122046.8,50433.13687,[Similar to: RPH; ΔMass: -155.0695 Da]-peak1,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,24.1842820162485,19.831893044843167,0.8200323264308145,-0.28624731166618583,0.18818728777014496,0.32410032893747187,Downregulated
Feature0151,L-Alanyl-L-proline,C8 H14 N2 O3,186.10045,4834784.91,33672118.05,25108431.44,145805579.5,21842614.94,23547773.02,24157353.17,93669032.58,5535392.346,392822.9228,2424165.238,210106.7227,L-Alanyl-L-proline,8,14,2,3,0,0,0,1.75,0.375,-0.25,67.425,3,0,-0.6666666666666666,-0.1111111111111111,-2,Protein,22.9030991359446,23.5375585772978,1.0277019034667438,0.039421855235653315,0.7674500928418146,0.839680689815162,Upregulated
Feature0150,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],C11 H23 N O7,281.14742,51764107.65,1205254.967,36745422.76,2130592.212,2438774.835,7341649.643,85971.1062,4245408.344,116517938.8,36887289.72,145371715.3,64487.29436,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],11,23,1,7,0,0,0,2.090909090909091,0.6363636363636364,-0.5454545454545459,75.84545454545456,1,-6,-2.3333333333333335,-0.5384615384615384,-7,Amino Sugar,22.911340389593466,21.7170383764524,0.9478728877126924,-0.07723449205301065,0.7042798341292537,0.7923148133954103,Downregulated
Feature0149,Pyrone,C5 H4 O2,96.02111,133525059.9,1832856.235,9479433.52,70703503.18,142917353.9,130937597.9,1612152.219,5562421.717,68615154.42,1381267.928,59784616.44,177111.4841,Pyrone-peak2,5,4,0,2,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,26.1107571790754,21.211474207889733,0.8123653428514188,-0.29979940222882373,2.6293768455653806e-4,0.005197323953817471,Downregulated
Feature0148,Hypoxanthine,C5 H4 N4 O,136.03852,4149886.741,4774799.009,1629955.371,380416.3543,120599944.1,140866726.7,8804316.262,46844055.67,430352.3796,407305.0589,291521.4017,117629.6885,Hypoxanthine-peak4,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,26.2834714884016,23.20622439695343,0.8829208275320062,-0.17964401924237486,0.27852237026796145,0.42232468100413717,Downregulated
Feature0147,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",C8 H15 N O7,237.08487,82442448.9,33275000.47,26706100.19,130326132.2,81115119.34,107238446.2,14522390.78,30508312.3,140468377.9,40252375.92,110094590.7,88982.54055,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",8,15,1,7,0,0,0,1.875,0.875,0.25,53.175,2,-5,-Inf,-0.7142857142857143,-6,Carbohydrate,25.480167022681602,24.898947959332034,0.9771893542600335,-0.03328994826941766,0.3843542532876501,0.5230967642305092,Downregulated
Feature0146,benzylidenemethylamine,C8 H9 N,119.07347,127814768.9,2328165.549,2121687.394,1795327.532,3516019.886,6677222.135,1770497.273,9179944.908,24537987.68,139610629.6,11446389.78,83796.95189,benzylidenemethylamine-peak1,8,9,1,0,0,0,0,1.125,0,-0.75,81.675,5,5,0.5714285714285714,0.5714285714285714,4,Unsaturated HC,23.498829522310967,24.140950238752634,1.0273256468298562,0.03889356685321619,0.8188978251069002,0.8821331783970084,Upregulated
Feature0145,D-Glucose 6-phosphate,C6 H13 O9 P,260.02971,102978562.3,23251717.36,28698038.06,133680351.9,102337328.4,118090217,18581627.41,36295715.2,137397815.5,21996443.11,93139492.83,98484.39632,D-Glucose 6-phosphate,6,13,0,9,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,25.743810498593966,24.556768081177434,0.9538901819728138,-0.06810491151070795,0.01763484212714165,0.059278565704488195,Downregulated
Feature0144,Meconin,C10 H10 O4,194.05788,542300.1153,2498062.078,136933185.4,490637.4113,644051.4156,524561.4011,3225740.319,27059180.21,462208.4246,4523561.857,601240.4866,200083.0272,Meconin,10,10,0,4,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,20.925301453295067,24.119595880252433,1.152652253736319,0.2049573287045514,0.0010879452109863851,0.010840596923757193,Upregulated
Feature0143,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08515,2689115.729,1190900.948,12123611.34,136613251.3,58781450.68,68047821.2,478035.1741,3545892.777,2452494.209,856471.3441,2041762.492,309826.5401,4-Guanidinobutyric acid-peak2,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,24.8229089805725,21.142412438746366,0.8517298458167553,-0.23153219014628562,0.14632527123505884,0.2651022666687945,Downregulated
Feature0142,Pyrogallol,C6 H6 O3,126.03165,133420558.9,1192388.015,1183698.282,2082302.727,11466306.86,8569444.58,1701636.846,1861368.935,2915964.698,445826.4863,2191015.725,623244.4187,Pyrogallol-peak3,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.833905067192966,22.020549610296165,0.8523895072394818,-0.23041526097220882,0.056170475340844156,0.13394497965893606,Downregulated
Feature0141,4-Phenylbutyric acid,C10 H12 O2,164.08376,1704386.417,112698005.2,16819684.22,2183894.916,1361073.258,1407441.081,61565650.19,662251.6211,1211718.229,133341625.4,1465183.096,3853885.112,4-Phenylbutyric acid,10,12,0,2,0,0,0,1.2,0.2,-0.7999999999999998,83.1,5,3,0.375,0.4444444444444444,3,Phenol,20.9544645957091,28.110940001499035,1.3415250899445736,0.42387403693173337,6.655169365762345e-4,0.00807300979585954,Upregulated
Feature0140,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],C8 H19 N O6,225.12125,6976685.892,56005634.53,131874054.9,14619908.85,7043471.604,428320.0911,47951.67552,14950999.85,10579978.11,1368467.024,296089.6012,57061.65132,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],8,19,1,6,0,0,0,2.375,0.75,-0.5,74.55,0,-6,-7,-1,-7,Carbohydrate,22.309113736377867,22.4213919384517,1.0050328400939903,0.00724264316209095,0.9741135588406749,0.9741135588406749,Upregulated
Feature0139,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16793,275635.9804,351118.6194,298358.5693,131548440.9,259532.1705,292887.7498,300943.6845,240334.1887,60413319.85,287077.2279,59962301.18,483033.1274,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak1",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,20.2584342111556,21.018144159029,1.037500921342433,0.05311261763119518,0.24091297313853632,0.386291491411791,Upregulated
Feature0138,Adipic acid,C6 H10 O4,146.0579,3313108.084,112407652.1,80023827.49,3535632.023,2783941.81,3735736.623,115906047.3,131342348.1,4265285.557,120629328.8,3380688.225,195838.9082,Adipic acid,6,10,0,4,0,0,0,1.6666666666666667,0.6666666666666666,-0.33333333333333304,69.79999999999998,2,-2,-1,0,-2,Amino Sugar,20.746348713841833,27.502007756199134,1.325631229646206,0.4066794955454165,7.417196234998397e-5,0.004138795499129105,Upregulated
Feature0137,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",C21 H24 O7,388.15229,410573.1469,423094.8256,450272.1992,106160839.2,397051.7963,402904.7674,402537.5212,386224.392,110694584.6,368422.7748,131196227.6,786303.6538,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",21,24,0,7,0,0,0,1.1428571428571428,0.3333333333333333,-0.4761904761904763,73.87142857142857,10,3,0.21428571428571427,0.37142857142857144,3,Phenol,20.519885842804335,21.127265992505,1.029599587168934,0.04208338020441969,0.31864224376502354,0.46545123565676216,Upregulated
Feature0136,DL-α-AMINOSUBERIC ACID,C8 H15 N O4,189.10011,405014.5545,703711.1186,755934.7098,6412510.013,329319.7383,397296.2549,442517.2478,1059223.858,130470784.7,1810771.49,81926349.15,519160.5392,DL-α-AMINOSUBERIC ACID-peak1,8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,20.385796590652202,22.159032234270434,1.0869838780021646,0.12033054266622151,0.0043042460432258164,0.021443793215456378,Upregulated
Feature0135,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14774,7672862.87,52130995.31,22066895.56,123981978.5,105809636.7,129875328.2,22330881.91,20466443.55,4862012.409,3375182.607,4557851.086,62977.89411,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak2,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,24.6073552256457,24.4416064663175,0.9932642594944352,-0.009750494815379606,0.9131760802029247,0.9332458841634285,Downregulated
Feature0134,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",C14 H31 N O2,245.23548,2375501.676,2396630.634,1539897.807,709261.0508,128079.9663,1953494.294,2580167.965,1037121.308,127569351.1,124563203.9,126193083.6,14239830.09,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",14,31,1,2,0,0,0,2.2142857142857144,0.14285714285714285,-1.7142857142857144,109.15714285714286,0,-2,-0.2727272727272727,-0.16666666666666666,-3,Lipid,20.566297662821032,24.974582368297632,1.2143450793987938,0.2801784492662906,0.10264858326241767,0.2059320723823589,Upregulated
Feature0133,methyl N-acetylneuraminate,C12 H21 N O9,323.12166,120486167.5,766150.8428,8875263.81,19556272.69,127293193.4,126742111.6,748887.29,9345800.832,12719898.96,1512069.626,8757305.601,50956.97088,methyl N-acetylneuraminate-peak1,12,21,1,9,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,26.284368654237735,20.825446708822266,0.7923129896241451,-0.3358576401145403,0.005130124923434212,0.024259404298951612,Downregulated
Feature0132,Hypoxanthine,C5 H4 N4 O,136.03851,125753264.7,362485.0312,127042.9752,314271.231,1250250.113,2958894.045,380461.3946,46844055.67,330748.2673,6762454.078,334924.7846,115826.1941,Hypoxanthine-peak3,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,24.969756844952766,22.5782888286789,0.9042254183281219,-0.14524562162274568,0.3286860320515047,0.4726979533111846,Downregulated
Feature0131,N-Caffeoylputrescine,C13 H18 N2 O3,250.1317,149276.9296,141456.2235,123140060.3,170929.8625,463319.1298,150545.3388,137848.9947,22589380.4,127479.6353,136201.0161,133721.2785,292766.9855,N-Caffeoylputrescine,13,18,2,3,0,0,0,1.3846153846153846,0.2307692307692308,-0.4615384615384617,73.45384615384616,6,3,0.125,0.2631578947368421,1,Phenol,20.6295815487338,20.536106990143768,0.9954689067071373,-0.006551840558840713,0.909163119845239,0.9332458841634285,Downregulated
Feature0130,L-Lysine,C6 H14 N2 O2,146.10554,45730701.97,61537077.93,65205350.95,25278097.33,43468673.75,45523775.05,50573513.92,121926424.8,18681788.15,71197621.66,10255750.57,82915.39897,L-Lysine,6,14,2,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,24.450905086104466,26.153759161296634,1.0696438053804358,0.0971304547913079,0.01383407296622381,0.05012605659190186,Upregulated
Feature0129,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11166,1219040.917,1180452.165,1207901.247,121355227.3,91655325.72,101918268.7,828452.4929,2155048.498,588453.6991,148076.6392,1473702.085,69981.29936,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak2",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818185,0.18181818181818168,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,25.732177328778235,21.1176862287248,0.8206723418273392,-0.2851217622564029,0.1724893420845537,0.3045856103898132,Downregulated
Feature0128,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",C6 H8 O4,144.04225,63756539.83,3828497.604,3955350.167,47882560.92,79520901.39,121103082.8,1356287.501,2192802.714,47207768.77,1225962.553,43901538.02,730864.2223,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one-peak1",6,8,0,4,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Other,25.557366622159332,21.6591336937398,0.8474712600069055,-0.23876365141544914,0.003585857000640992,0.02004427441214422,Downregulated
Feature0127,Ala-Leu,C9 H18 N2 O3,202.1317,5537592.654,7696969.253,62229872.43,71791889.49,92109006.32,120918747.2,8789168.639,25787691.37,2060573.163,524065.4763,2151996.272,95135.60662,Ala-Leu,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.522934136863466,22.543863280993534,0.9192971426329061,-0.12139683847233503,0.30208886217382974,0.4483127263111622,Downregulated
Feature0126,Phloroglucinol,C6 H6 O3,126.03165,119864245,2087516.152,3130433.058,69557821.38,94265220.9,98715016.02,2567980.833,4094132.249,63602152.66,3648077.335,51223438.44,702661.2418,Phloroglucinol,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.726621575984268,22.0218766339632,0.8559956684915272,-0.2243245985665522,0.005252818729630431,0.024425607092781507,Downregulated
Feature0125,Inosine,C10 H12 N4 O5,268.0808,8847743.443,7906818.085,8089048.431,9638191.616,107565198.1,119833929.1,1842654.463,18674048.8,2347301.349,245722.3853,158382.3589,80730.3259,Inosine-peak2,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,25.9013821392825,22.066556677314534,0.851945141716897,-0.23116755917924744,0.1385741416429239,0.25742597341341666,Downregulated
Feature0124,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,61140967.19,411879.8755,12130388.8,2340173.624,5643173.794,2877040.969,255401.3858,3566029.988,117117058.3,858032.4904,80489531.14,302486.7873,4-Guanidinobutyric acid-peak1,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,23.771280829106033,20.3900513963838,0.8577598970358304,-0.22135422785303288,0.10333509008433779,0.2059320723823589,Downregulated
Feature0123,Pyrogallol,C6 H6 O3,126.03165,102005778.9,7864091.428,9927885.145,15231215.57,116965714.2,103964308,4238549.764,5475912.736,16091290.11,9312044.365,14243688.91,1194480.344,Pyrogallol-peak2,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.775183002192566,23.342438755569265,0.9056168002215015,-0.1430273728356908,0.025424796663267978,0.0778321952165009,Downregulated
