FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0165,L-Aspartic acid,C4 H7 N O4,133.0375,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;Central carbon metabolism in cancer;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other,L-Aspartic acid,4,7,1,4,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,25.7612979271149,26.5706903962738,1.0314189320526035,0.044630432061181384,0.34896678277140153,0.5693668561007077,Upregulated
Feature0164,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",3-Methyl-2-buten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,24.2673711850762,25.9809145563259,1.0706110010095977,0.09843438218217984,0.5205746919631237,0.7088009403870578,Upregulated
Feature0163,Valylproline,C10 H18 N2 O3,214.13173,Metabolic pathways;Biosynthesis of cofactors;Other,Valylproline,10,18,2,3,0,0,0,1.8,0.3,-0.5999999999999996,77.39999999999999,3,0,-0.4,-0.07692307692307693,-2,Lipid,25.050436847018833,26.5015039158167,1.0579258189252116,0.08123847015444594,0.2944084699590963,0.4979812162966735,Upregulated
Feature0162,Methionine,C5 H11 N O2 S,149.05106,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;Central carbon metabolism in cancer;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Biosynthesis of various plant secondary metabolites;Other,Methionine,5,11,1,2,1,0,0,2.2,0.4,-0.4000000000000003,71.7,1,-1,-3,-1,-3,Protein,24.1725572022156,26.5364685965525,1.0977931864867085,0.13460629028743193,0.15088329244381318,0.3213468594795716,Upregulated
Feature0161,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",C21 H31 N O12,489.18468,NA,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",21,31,1,12,0,0,0,1.4761904761904765,0.5714285714285714,-0.1904761904761907,65.72857142857143,7,-5,-0.75,0,-6,Phenol,26.895924350478634,20.097239186948897,0.7472224759805012,-0.42039024383078494,0.06270920968421796,0.19246199199963568,Downregulated
Feature0160,Hordenine,C10 H15 N O,165.11537,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Hordenine-peak1,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,25.366138999822102,19.3546844738281,0.7630126316805187,-0.39022115380135064,0.07658986214296995,0.21157001522661995,Downregulated
Feature0159,NP-011220,C11 H18 N2 O2,210.13681,NA,NP-011220,11,18,2,2,0,0,0,1.6363636363636365,0.18181818181818185,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,26.0092256046052,26.73682684549175,1.0279747368086853,0.039804809737356096,0.14966551072966133,0.3213468594795716,Upregulated
Feature0158,Acetyl-L-carnitine,C9 H17 N O4,203.11569,NA,Acetyl-L-carnitine-peak2,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,22.036014184134366,21.35876273290865,0.9692661546881138,-0.04503521941778737,0.37073153659629743,0.5928566107844295,Downregulated
Feature0157,[Similar to: Captopril ; ΔMass: 240.1023 Da],C17 H31 N O13,457.17957,NA,[Similar to: Captopril ; ΔMass: 240.1023 Da],17,31,1,13,0,0,0,1.8235294117647056,0.7647058823529411,-0.117647058823529,63.65294117647058,3,-10,-3.6666666666666665,-0.47368421052631576,-11,Carbohydrate,26.689463373948534,22.2211507394614,0.8325813984387325,-0.264336768789703,2.500259774854958e-4,0.008361867670461279,Downregulated
Feature0156,Glycerol 3-phosphate,C3 H9 O6 P,172.01368,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,Glycerol 3-phosphate,3,9,0,6,0,1,0,3,2,-0.666666666666667,79.30000000000001,0,-6,1.75,4,-7,Other,22.719312247664902,26.8377682573887,1.1812755582047645,0.24034554397614338,0.001771486102279706,0.01976978490144152,Upregulated
Feature0155,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Pyrogallol-peak4,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,26.767547411930533,21.96694460515775,0.8206558586449683,-0.2851507390393017,0.10253137058979987,0.24583971926902745,Downregulated
Feature0154,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15389,NA,[Similar to: RPH; ΔMass: -155.0695 Da]-peak2,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,26.2502742270835,21.2893741025567,0.8110153028645912,-0.3021989583010786,0.07048154630845493,0.19862981232382756,Downregulated
Feature0153,(S)-malyl alpha-D-glucosaminide,C10 H17 N O9,295.0904,NA,(S)-malyl alpha-D-glucosaminide,10,17,1,9,0,0,0,1.7,0.9,0.3999999999999999,48.9,3,-6,-Inf,-0.5555555555555556,-7,Carbohydrate,26.24914846536957,25.51178505354175,0.9719090540098617,-0.04110677433573587,0.08229591287692932,0.2207746124294546,Downregulated
Feature0152,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15387,NA,[Similar to: RPH; ΔMass: -155.0695 Da]-peak1,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,24.1842820162485,20.0726350560452,0.8299868088934441,-0.26883968721724627,0.2446447364119202,0.44322000947354373,Downregulated
Feature0151,L-Alanyl-L-proline,C8 H14 N2 O3,186.10045,NA,L-Alanyl-L-proline,8,14,2,3,0,0,0,1.75,0.375,-0.25,67.425,3,0,-0.6666666666666666,-0.1111111111111111,-2,Protein,22.9030991359446,25.6486799648702,1.1198781358203453,0.16334174798537535,0.08478371472645627,0.22148985479564984,Upregulated
Feature0150,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],C11 H23 N O7,281.14742,NA,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],11,23,1,7,0,0,0,2.090909090909091,0.6363636363636364,-0.5454545454545459,75.84545454545456,1,-6,-2.3333333333333335,-0.5384615384615384,-7,Amino Sugar,22.911340389593466,23.9211681771596,1.0440754565378814,0.062225980910826643,0.7156548287997581,0.8319487384797188,Upregulated
Feature0149,Pyrone,C5 H4 O2,96.02111,Metabolic pathways;Microbial metabolism in diverse environments;Other,Pyrone-peak2,5,4,0,2,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,26.1107571790754,22.8518966994322,0.8751908856073013,-0.19233038116001944,0.06678654055811321,0.19822813633737857,Downregulated
Feature0148,Hypoxanthine,C5 H4 N4 O,136.03852,Metabolic pathways;Other,Hypoxanthine-peak4,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,26.2834714884016,24.2892852432365,0.9241277452240243,-0.11383580097049753,0.5090710282505057,0.7088009403870578,Downregulated
Feature0147,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",C8 H15 N O7,237.08487,NA,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",8,15,1,7,0,0,0,1.875,0.875,0.25,53.175,2,-5,-Inf,-0.7142857142857143,-6,Carbohydrate,25.480167022681602,24.62830394537395,0.9665676023022396,-0.0490574559888969,0.008877081247602937,0.0550980725516032,Downregulated
Feature0146,benzylidenemethylamine,C8 H9 N,119.07347,NA,benzylidenemethylamine-peak1,8,9,1,0,0,0,0,1.125,0,-0.75,81.675,5,5,0.5714285714285714,0.5714285714285714,4,Unsaturated HC,23.498829522310967,22.43370133016095,0.9546731384582908,-0.06692122796182796,0.593251801056394,0.7627523156439352,Downregulated
Feature0145,D-Glucose 6-phosphate,C6 H13 O9 P,260.02971,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Central carbon metabolism in cancer;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",D-Glucose 6-phosphate,6,13,0,9,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,25.743810498593966,24.8069912881405,0.963609924393103,-0.053478842656991495,0.017459251773260933,0.09367560086038076,Downregulated
Feature0144,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,20.925301453295067,27.82369464877435,1.3296675658831671,0.4110655983580293,0.1557996308905974,0.32930376529148997,Upregulated
Feature0143,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08515,Metabolic pathways;Other,4-Guanidinobutyric acid-peak2,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,24.8229089805725,23.451869929843248,0.9447671885755902,-0.08196923356176235,0.5707035810507971,0.7440481266970673,Downregulated
Feature0142,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Pyrogallol-peak3,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.833905067192966,22.03196640177555,0.8528314377741683,-0.22966747399838802,0.06490492677268736,0.19508735491992119,Downregulated
Feature0141,4-Phenylbutyric acid,C10 H12 O2,164.08376,Metabolic pathways;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,4-Phenylbutyric acid,10,12,0,2,0,0,0,1.2,0.2,-0.7999999999999998,83.1,5,3,0.375,0.4444444444444444,3,Phenol,20.9544645957091,22.4965157561564,1.07359057796032,0.10244391533407145,0.6850145222428654,0.8305134768967425,Upregulated
Feature0140,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],C8 H19 N O6,225.12125,NA,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],8,19,1,6,0,0,0,2.375,0.75,-0.5,74.55,0,-6,-7,-1,-7,Carbohydrate,22.309113736377867,26.578314481270148,1.1913657707491447,0.25261641457194145,0.2421536376258291,0.44157428037651186,Upregulated
Feature0139,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16793,NA,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak1",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,20.2584342111556,20.412485511019497,1.0076043043730925,0.010929190230098078,0.8833681518210627,0.9406859326644141,Upregulated
Feature0138,Adipic acid,C6 H10 O4,146.0579,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Adipic acid,6,10,0,4,0,0,0,1.6666666666666667,0.6666666666666666,-0.33333333333333304,69.79999999999998,2,-2,-1,0,-2,Amino Sugar,20.746348713841833,26.69030070087705,1.2865059326352424,0.36345810997782174,3.5826455914200674e-4,0.008361867670461279,Upregulated
Feature0137,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",C21 H24 O7,388.15229,NA,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",21,24,0,7,0,0,0,1.1428571428571428,0.3333333333333333,-0.4761904761904763,73.87142857142857,10,3,0.21428571428571427,0.37142857142857144,3,Phenol,20.519885842804335,20.72594336365775,1.01004184538023,0.014415064137443421,0.8324077836615676,0.9142351548665963,Upregulated
Feature0136,DL-α-AMINOSUBERIC ACID,C8 H15 N O4,189.10011,NA,DL-α-AMINOSUBERIC ACID-peak1,8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,20.385796590652202,21.79500844284705,1.0691271418278074,0.09643343021216134,0.12785984366072387,0.2876846482366287,Upregulated
Feature0135,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14774,NA,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak2,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,24.6073552256457,24.3903134164487,0.9911797994052282,-0.012781309744273273,0.8605843068088578,0.9306318666653927,Downregulated
Feature0134,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",C14 H31 N O2,245.23548,NA,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",14,31,1,2,0,0,0,2.2142857142857144,0.14285714285714285,-1.7142857142857144,109.15714285714286,0,-2,-0.2727272727272727,-0.16666666666666666,-3,Lipid,20.566297662821032,21.421737919357753,1.0415942757690975,0.05879342510022188,0.6121380087506048,0.7727896128570982,Upregulated
Feature0133,methyl N-acetylneuraminate,C12 H21 N O9,323.12166,NA,methyl N-acetylneuraminate-peak1,12,21,1,9,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,26.284368654237735,23.2999649610347,0.8864570904303661,-0.17387729672626445,0.028909292725566787,0.12802686778465291,Downregulated
Feature0132,Hypoxanthine,C5 H4 N4 O,136.03851,Metabolic pathways;Other,Hypoxanthine-peak3,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,24.969756844952766,23.48096617646575,0.9403762448416493,-0.08868999983732098,0.7567424748449095,0.8582567092753242,Downregulated
Feature0131,N-Caffeoylputrescine,C13 H18 N2 O3,250.1317,NA,N-Caffeoylputrescine,13,18,2,3,0,0,0,1.3846153846153846,0.2307692307692308,-0.4615384615384617,73.45384615384616,6,3,0.125,0.2631578947368421,1,Phenol,20.6295815487338,29.004350241018997,1.4059592131086742,0.4915547424194387,0.11221871939944654,0.2631010311970217,Upregulated
Feature0130,L-Lysine,C6 H14 N2 O2,146.10554,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",L-Lysine,6,14,2,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,24.450905086104466,26.3394064876396,1.0772364619994528,0.10733496771821419,0.03957545439158423,0.15125413390756168,Upregulated
Feature0129,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11166,NA,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak2",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818185,0.18181818181818168,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,25.732177328778235,22.123286790063197,0.8597518393953029,-0.21800779755938116,0.2554314095550605,0.4597765371991089,Downregulated
Feature0128,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",C6 H8 O4,144.04225,Microbial metabolism in diverse environments;Other,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one-peak1",6,8,0,4,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Other,25.557366622159332,21.60895603774655,0.8455079256487505,-0.2421098166086307,0.09204295689002212,0.23113358585176907,Downregulated
Feature0127,Ala-Leu,C9 H18 N2 O3,202.1317,NA,Ala-Leu,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.522934136863466,25.3988020282865,1.0357162763042458,0.050628845853489216,0.6072916758054967,0.7727896128570982,Upregulated
Feature0126,Phloroglucinol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Phloroglucinol,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.726621575984268,21.84102233489645,0.8489658181657628,-0.2362216270401334,0.007692450042418379,0.051099846710350665,Downregulated
Feature0125,Inosine,C10 H12 N4 O5,268.0808,Metabolic pathways;ABC transporters;Other,Inosine-peak2,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,25.9013821392825,24.3201458973299,0.9389516654574789,-0.09087720090561818,0.354458653805961,0.5749649093712972,Downregulated
Feature0124,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,Metabolic pathways;Other,4-Guanidinobutyric acid-peak1,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,23.771280829106033,23.523257413127652,0.9895662577981622,-0.015131786708478073,0.904816110656637,0.952617716502648,Downregulated
Feature0123,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Pyrogallol-peak2,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.775183002192566,22.88162529294565,0.8877386162883586,-0.17179313959001008,0.09862637873608257,0.24137508480146522,Downregulated
Feature0122,Phenacetin,C10 H13 N O2,179.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Phenacetin,10,13,1,2,0,0,0,1.3,0.2,-0.5999999999999996,77.39999999999999,5,3,0.2857142857142857,0.375,2,Phenol,25.449380357501834,26.46355182491305,1.0398505367582462,0.05637617704545897,0.10309407582249538,0.24583971926902745,Upregulated
Feature0121,L-Threonine,C4 H9 N O3,119.05821,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Other,L-Threonine,4,9,1,3,0,0,0,2.25,0.75,0,60.3,1,-2,-Inf,-1,-3,Carbohydrate,25.394280070384532,26.08317743324055,1.0271280524963347,0.03861605428035876,0.3140422179594383,0.5215343976826387,Upregulated
Feature0120,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine-peak4,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,21.792296244294967,22.77109161445345,1.0449147423101282,0.06338523334516184,0.4661916029153216,0.6845655642809195,Upregulated
Feature0119,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14773,NA,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak1,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,22.953860472458633,20.856737718858803,0.9086374705415641,-0.13822329417040807,0.4856410456638423,0.6948402653344206,Downregulated
Feature0118,Cetrimonium,C19 H41 N,283.3239,NA,Cetrimonium,19,41,1,0,0,0,0,2.1578947368421053,0,-2,117.3,0,0,-0.05555555555555555,-0.05555555555555555,-1,Lipid,20.678363413865767,22.660483757272452,1.0958547977775448,0.1320566519444193,0.004483681256387408,0.03291965975084439,Upregulated
Feature0117,Acetyl-L-carnitine,C9 H17 N O4,203.11569,NA,Acetyl-L-carnitine-peak1,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,20.009578945529,21.30186062949175,1.0645831522732516,0.09028863996127107,5.864782680459062e-4,0.00967139307401553,Upregulated
Feature0116,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C9 H17 N O8,267.09545,Metabolic pathways;ABC transporters;Other,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",9,17,1,8,0,0,0,1.8888888888888888,0.8888888888888888,0.22222222222222232,53.96666666666666,2,-6,-Inf,-0.75,-7,Carbohydrate,25.64895093932307,24.016854864293947,0.9363679208989826,-0.09485258499180034,0.07210013202087835,0.2011593683382506,Downregulated
Feature0115,4-Penten-1-amine,C5 H11 N,85.08917,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine-peak3,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,23.639867689149966,26.08016530701405,1.103228057362779,0.1417310531387652,0.2993564420816534,0.5001224391663551,Upregulated
Feature0114,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",3-Methyl-2-buten-1-amine-peak1,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,23.456915774957068,24.34255622975285,1.0377560487189583,0.0534673409334871,0.7975431121504974,0.8873760158025585,Upregulated
Feature0113,Inosine,C10 H12 N4 O5,268.08076,Metabolic pathways;ABC transporters;Other,Inosine-peak1,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,24.225008845814365,24.7068740244257,1.0198912281798649,0.028415296379874083,0.8355912705769966,0.9142351548665963,Upregulated
Feature0112,methallylamine,C4 H9 N,71.07352,NA,methallylamine,4,9,1,0,0,0,0,2.25,0,-1.5,103.05,1,1,0,0,0,Lipid,25.3663077460361,25.78121964700875,1.016356810976461,0.023406975984099004,0.6593934849695063,0.8104439749184681,Upregulated
Feature0111,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -142.1228 Da],C3 H5 Cl N2 O4 S,199.96577,NA,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -142.1228 Da],4,5,2,4,1,0,1,1.25,1,2.75,-18.075000000000003,3.5,-0.5,1.1666666666666667,1.5,-3.5,Other,25.601402228171835,26.03718069577165,1.0170216640368348,0.024350411020015485,0.06502911830664039,0.19508735491992119,Upregulated
Feature0110,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",C10 H16 N2 O2,196.12119,NA,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",10,16,2,2,0,0,0,1.6,0.2,-0.5999999999999996,77.39999999999999,4,2,0,0.14285714285714285,0,Lipid,25.233544494151733,26.3194725950107,1.0430350996115765,0.06078770741043805,0.02560951981621966,0.11908426714542142,Upregulated
Feature0109,4-guanidinobutanal,C5 H11 N3 O,129.09017,Metabolic pathways;Other,4-guanidinobutanal,5,11,3,1,0,0,0,2.2,0.2,0,60.3,2,1,-2,-1,-2,Lipid,25.5980545875192,23.5159970829042,0.9186634477437927,-0.12239166775754755,0.1970893423621903,0.384530954678679,Downregulated
Feature0108,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.0892,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.2727272727272727,0.3636363636363637,-0.5454545454545459,75.84545454545456,5,1,0.14285714285714285,0.3333333333333333,1,Phenol,20.245957125568335,19.831500803712153,0.9795289341330882,-0.029839986249741383,0.6478687940574371,0.803357304631222,Downregulated
Feature0107,Tetrolic Acid,C4 H4 O2,84.02115,Metabolic pathways;Other,Tetrolic Acid-peak2,4,4,0,2,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,25.261223756459934,21.963510483885052,0.8694555218556436,-0.20181586843608934,0.0015530709445892188,0.01805444973084967,Downregulated
Feature0106,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21536,Biosynthesis of secondary metabolites;Other,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",31,34,0,10,0,0,0,1.096774193548387,0.3225806451612903,-0.4516129032258061,73.17096774193547,15,5,0.23809523809523808,0.38461538461538464,5,Phenol,20.5126140421576,20.653426769950997,1.0068646895760822,0.009869815624715294,0.8535483484036269,0.9302343328305153,Upregulated
Feature0105,C16 phytosphingosine,C16 H35 N O3,289.2617,NA,C16 phytosphingosine,16,35,1,3,0,0,0,2.1875,0.1875,-1.625,106.6125,0,-3,-0.3333333333333333,-0.18518518518518515,-4,Lipid,20.094624917418333,24.136156088824002,1.2011249868069152,0.26438628298727695,0.29450502039050586,0.4979812162966735,Upregulated
Feature0104,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",C11 H21 N O7,279.13182,NA,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",11,21,1,7,0,0,0,1.9090909090909092,0.6363636363636364,-0.3636363636363633,70.66363636363636,2,-5,-2,-0.38461538461538464,-6,Amino Sugar,26.0462651301457,23.4518705196787,0.9003928356905087,-0.15137351738771399,0.298181992392751,0.5001224391663551,Downregulated
Feature0103,Piptamine(antibiotic),C23 H41 N,331.32395,NA,Piptamine(antibiotic),23,41,1,0,0,0,0,1.7826086956521738,0,-1.6521739130434785,107.38695652173914,4,4,0.13636363636363635,0.13636363636363635,3,Lipid,22.13621982868887,20.95722611870525,0.9467391578549638,-0.07896110056107654,0.546657741542008,0.729748851149379,Downregulated
