FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0165,L-Aspartic acid,C4 H7 N O4,133.0375,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;Central carbon metabolism in cancer;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other,L-Aspartic acid,4,7,1,4,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,25.7612979271149,25.186870986517835,0.9777019410193438,-0.03253337792260016,0.18572845527002882,0.31986567296504964,Downregulated
Feature0164,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",3-Methyl-2-buten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,24.2673711850762,19.2697150095383,0.7940586090918933,-0.33268259894776325,0.052667627681229005,0.13605803817650827,Downregulated
Feature0163,Valylproline,C10 H18 N2 O3,214.13173,Metabolic pathways;Biosynthesis of cofactors;Other,Valylproline,10,18,2,3,0,0,0,1.8,0.3,-0.5999999999999996,77.39999999999999,3,0,-0.4,-0.07692307692307693,-2,Lipid,25.050436847018833,24.794838623730264,0.989796656048376,-0.014795926708082146,0.8913481100310496,0.9314086992459284,Downregulated
Feature0162,Methionine,C5 H11 N O2 S,149.05106,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;Central carbon metabolism in cancer;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Biosynthesis of various plant secondary metabolites;Other,Methionine,5,11,1,2,1,0,0,2.2,0.4,-0.4000000000000003,71.7,1,-1,-3,-1,-3,Protein,24.1725572022156,22.539732358012,0.9324512987788508,-0.10089971841497729,0.1230358577281872,0.2383819743483627,Downregulated
Feature0161,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",C21 H31 N O12,489.18468,NA,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",21,31,1,12,0,0,0,1.4761904761904765,0.5714285714285714,-0.1904761904761907,65.72857142857143,7,-5,-0.75,0,-6,Phenol,26.895924350478634,19.6181388411075,0.7294093553158875,-0.4551993912631289,0.023633436573402104,0.07944251571059262,Downregulated
Feature0160,Hordenine,C10 H15 N O,165.11537,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Hordenine-peak1,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,25.366138999822102,21.959359653578666,0.8656957865654159,-0.20806795713964601,0.2840453064453636,0.43305268031834115,Downregulated
Feature0159,NP-011220,C11 H18 N2 O2,210.13681,NA,NP-011220,11,18,2,2,0,0,0,1.6363636363636365,0.18181818181818185,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,26.0092256046052,26.765875261991468,1.0290915873040178,0.04137138521473922,0.14557473470937304,0.26545981035238614,Upregulated
Feature0158,Acetyl-L-carnitine,C9 H17 N O4,203.11569,NA,Acetyl-L-carnitine-peak2,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,22.036014184134366,22.890128534147234,1.0387599292174996,0.05486226738251061,0.7378953816977989,0.8350223146635366,Upregulated
Feature0157,[Similar to: Captopril ; ΔMass: 240.1023 Da],C17 H31 N O13,457.17957,NA,[Similar to: Captopril ; ΔMass: 240.1023 Da],17,31,1,13,0,0,0,1.8235294117647056,0.7647058823529411,-0.117647058823529,63.65294117647058,3,-10,-3.6666666666666665,-0.47368421052631576,-11,Carbohydrate,26.689463373948534,23.792210378749434,0.8914458131058904,-0.16578098917317666,1.1554913608290424e-4,0.004329889653110409,Downregulated
Feature0156,Glycerol 3-phosphate,C3 H9 O6 P,172.01368,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,Glycerol 3-phosphate,3,9,0,6,0,1,0,3,2,-0.666666666666667,79.30000000000001,0,-6,1.75,4,-7,Other,22.719312247664902,23.213040299283033,1.0217316460214978,0.03101632759483777,0.238189619516444,0.38636572002958064,Upregulated
Feature0155,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Pyrogallol-peak4,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,26.767547411930533,19.682212636647765,0.7353013084745758,-0.4435925426717733,0.046787511443232094,0.1261019284806973,Downregulated
Feature0154,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15389,NA,[Similar to: RPH; ΔMass: -155.0695 Da]-peak2,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,26.2502742270835,23.061756345854967,0.8785339210689537,-0.18683010368708466,0.2669587281977986,0.42079935122703843,Downregulated
Feature0153,(S)-malyl alpha-D-glucosaminide,C10 H17 N O9,295.0904,NA,(S)-malyl alpha-D-glucosaminide,10,17,1,9,0,0,0,1.7,0.9,0.3999999999999999,48.9,3,-6,-Inf,-0.5555555555555556,-7,Carbohydrate,26.24914846536957,26.916089996312767,1.0254081206414407,0.036198228206481595,0.18075632935474198,0.3151938493123313,Upregulated
Feature0152,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15387,NA,[Similar to: RPH; ΔMass: -155.0695 Da]-peak1,11,19,5,2,0,0,0,1.7272727272727273,0.18181818181818185,0,60.3,5,3,-0.5,-0.2,-2,Lipid,24.1842820162485,23.468720400454767,0.9704121207603776,-0.0433305245900255,0.8201376495131252,0.8868343161762542,Downregulated
Feature0151,L-Alanyl-L-proline,C8 H14 N2 O3,186.10045,NA,L-Alanyl-L-proline,8,14,2,3,0,0,0,1.75,0.375,-0.25,67.425,3,0,-0.6666666666666666,-0.1111111111111111,-2,Protein,22.9030991359446,24.032046867195,1.049292356660964,0.06941670150005806,0.4949300620837925,0.6248212095989959,Upregulated
Feature0150,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],C11 H23 N O7,281.14742,NA,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],11,23,1,7,0,0,0,2.090909090909091,0.6363636363636364,-0.5454545454545459,75.84545454545456,1,-6,-2.3333333333333335,-0.5384615384615384,-7,Amino Sugar,22.911340389593466,25.318351753425667,1.1050576405789636,0.1441216235611441,0.41983000818463123,0.565857837118416,Upregulated
Feature0149,Pyrone,C5 H4 O2,96.02111,Metabolic pathways;Microbial metabolism in diverse environments;Other,Pyrone-peak2,5,4,0,2,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,26.1107571790754,26.3466115011807,1.0090328411576786,0.012973130840972739,0.6594530723476366,0.7687668045932263,Upregulated
Feature0148,Hypoxanthine,C5 H4 N4 O,136.03852,Metabolic pathways;Other,Hypoxanthine-peak4,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,26.2834714884016,17.8011763507841,0.6772764533269292,-0.562183256015994,0.04115674637279876,0.11868429551875512,Downregulated
Feature0147,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",C8 H15 N O7,237.08487,NA,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",8,15,1,7,0,0,0,1.875,0.875,0.25,53.175,2,-5,-Inf,-0.7142857142857143,-6,Carbohydrate,25.480167022681602,26.966417044270134,1.0583296812876275,0.08178911277247923,0.043677008752949054,0.12065233110963154,Upregulated
Feature0146,benzylidenemethylamine,C8 H9 N,119.07347,NA,benzylidenemethylamine-peak1,8,9,1,0,0,0,0,1.125,0,-0.75,81.675,5,5,0.5714285714285714,0.5714285714285714,4,Unsaturated HC,23.498829522310967,23.2529300788356,0.9895356726920421,-0.01517637762140502,0.9130186811686938,0.9399712621626036,Downregulated
Feature0145,D-Glucose 6-phosphate,C6 H13 O9 P,260.02971,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Central carbon metabolism in cancer;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",D-Glucose 6-phosphate,6,13,0,9,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,25.743810498593966,26.8897006295572,1.0445112867431112,0.06282808191228509,0.044869419533339325,0.12273105931178109,Upregulated
Feature0144,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,20.925301453295067,17.825154303285167,0.8518469539409323,-0.23133384122501804,0.012526555999314024,0.05460795505950957,Downregulated
Feature0143,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08515,Metabolic pathways;Other,4-Guanidinobutyric acid-peak2,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,24.8229089805725,22.9378434127225,0.9240594416502379,-0.11394243651901917,0.5016971977769749,0.6305113431521441,Downregulated
Feature0142,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Pyrogallol-peak3,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.833905067192966,20.1733154957851,0.7808852530546623,-0.3568175273285185,0.029049706389976622,0.09424265212562183,Downregulated
Feature0141,4-Phenylbutyric acid,C10 H12 O2,164.08376,Metabolic pathways;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,4-Phenylbutyric acid,10,12,0,2,0,0,0,1.2,0.2,-0.7999999999999998,83.1,5,3,0.375,0.4444444444444444,3,Phenol,20.9544645957091,20.426285657039898,0.9747939664000119,-0.03683077352627353,0.23801454560612967,0.38636572002958064,Downregulated
Feature0140,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],C8 H19 N O6,225.12125,NA,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],8,19,1,6,0,0,0,2.375,0.75,-0.5,74.55,0,-6,-7,-1,-7,Carbohydrate,22.309113736377867,21.17412958313823,0.949124641765177,-0.07533053635673186,0.6362858505911086,0.7651885875643074,Downregulated
Feature0139,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16793,NA,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak1",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,20.2584342111556,25.165494678035,1.2422230867268733,0.3129242856463007,0.030416049658709574,0.09704082178903937,Upregulated
Feature0138,Adipic acid,C6 H10 O4,146.0579,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Adipic acid,6,10,0,4,0,0,0,1.6666666666666667,0.6666666666666666,-0.33333333333333304,69.79999999999998,2,-2,-1,0,-2,Amino Sugar,20.746348713841833,22.251959143247735,1.072572308996299,0.10107491235312675,0.07996219122272066,0.18437563100114931,Upregulated
Feature0137,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",C21 H24 O7,388.15229,NA,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",21,24,0,7,0,0,0,1.1428571428571428,0.3333333333333333,-0.4761904761904763,73.87142857142857,10,3,0.21428571428571427,0.37142857142857144,3,Phenol,20.519885842804335,25.653569220069535,1.250180893626434,0.3221368592522973,0.0036025933841273483,0.02792009872698695,Upregulated
Feature0136,DL-α-AMINOSUBERIC ACID,C8 H15 N O4,189.10011,NA,DL-α-AMINOSUBERIC ACID-peak1,8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,20.385796590652202,24.14970475024393,1.1846338524400684,0.24444121870594668,0.03936689395740751,0.11561435172754414,Upregulated
Feature0135,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14774,NA,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak2,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,24.6073552256457,24.047988631064065,0.9772683171575194,-0.033173374365213885,0.7406055859115566,0.8350223146635366,Downregulated
Feature0134,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",C14 H31 N O2,245.23548,NA,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",14,31,1,2,0,0,0,2.2142857142857144,0.14285714285714285,-1.7142857142857144,109.15714285714286,0,-2,-0.2727272727272727,-0.16666666666666666,-3,Lipid,20.566297662821032,23.855378803740567,1.1599257773490952,0.21403249149396106,0.3058369033782283,0.4538749789496047,Upregulated
Feature0133,methyl N-acetylneuraminate,C12 H21 N O9,323.12166,NA,methyl N-acetylneuraminate-peak1,12,21,1,9,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,26.284368654237735,24.077791068130534,0.9160498159520586,-0.12650203884376018,2.697471993884557e-4,0.006271622385781595,Downregulated
Feature0132,Hypoxanthine,C5 H4 N4 O,136.03851,Metabolic pathways;Other,Hypoxanthine-peak3,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,24.969756844952766,17.23676518043653,0.6903056880956638,-0.5346927227965883,0.04126299880042741,0.11868429551875512,Downregulated
Feature0131,N-Caffeoylputrescine,C13 H18 N2 O3,250.1317,NA,N-Caffeoylputrescine,13,18,2,3,0,0,0,1.3846153846153846,0.2307692307692308,-0.4615384615384617,73.45384615384616,6,3,0.125,0.2631578947368421,1,Phenol,20.6295815487338,16.324277377556868,0.7913043383353948,-0.33769542804897645,0.018959646807572537,0.06987973721182482,Downregulated
Feature0130,L-Lysine,C6 H14 N2 O2,146.10554,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",L-Lysine,6,14,2,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,24.450905086104466,24.137057537323,0.9871641745908282,-0.018638056637873393,0.21872923222559765,0.3673900858130011,Downregulated
Feature0129,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11166,NA,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak2",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818185,0.18181818181818168,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,25.732177328778235,21.194100670928734,0.8236419483720009,-0.2799107860838861,0.2712301822417627,0.42513045418793144,Downregulated
Feature0128,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",C6 H8 O4,144.04225,Microbial metabolism in diverse environments;Other,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one-peak1",6,8,0,4,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Other,25.557366622159332,25.9204535701812,1.0142067433390047,0.020351771855382457,0.5125647178679924,0.641280521458161,Upregulated
Feature0127,Ala-Leu,C9 H18 N2 O3,202.1317,NA,Ala-Leu,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.522934136863466,23.161002973493765,0.9444629604365975,-0.08243387619034516,0.48528583415801535,0.6154306715003921,Downregulated
Feature0126,Phloroglucinol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Phloroglucinol,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.726621575984268,26.264987487535635,1.0209264131305111,0.029878882633299905,0.3551255322490538,0.497889565314,Upregulated
Feature0125,Inosine,C10 H12 N4 O5,268.0808,Metabolic pathways;ABC transporters;Other,Inosine-peak2,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,25.9013821392825,20.458589293327368,0.7898647718223308,-0.3403224159276629,0.06287931880173801,0.1552507074839372,Downregulated
Feature0124,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,Metabolic pathways;Other,4-Guanidinobutyric acid-peak1,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,23.771280829106033,24.523290845963267,1.0316352333836576,0.04493295136874099,0.7475997761456441,0.8360421125439902,Upregulated
Feature0123,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Pyrogallol-peak2,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.775183002192566,24.2533632214102,0.9409579446767492,-0.0877978505330627,0.06842738300615629,0.16457965395446214,Downregulated
Feature0122,Phenacetin,C10 H13 N O2,179.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Phenacetin,10,13,1,2,0,0,0,1.3,0.2,-0.5999999999999996,77.39999999999999,5,3,0.2857142857142857,0.375,2,Phenol,25.449380357501834,24.102333879934132,0.9470695766008846,-0.07845767750433288,0.003829984599409357,0.028552948937572813,Downregulated
Feature0121,L-Threonine,C4 H9 N O3,119.05821,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Other,L-Threonine,4,9,1,3,0,0,0,2.25,0.75,0,60.3,1,-2,-Inf,-1,-3,Carbohydrate,25.394280070384532,24.867398967034,0.9792519771424828,-0.030247958858876496,0.06431937708789441,0.15741321234668895,Downregulated
Feature0120,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine-peak4,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,21.792296244294967,21.7706869693643,0.9990083984409709,-0.0014312884029921726,0.9883354710601978,0.9883354710601978,Downregulated
Feature0119,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14773,NA,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak1,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,22.953860472458633,22.3150446156668,0.9721695678355141,-0.04072012124220549,0.8752329796884717,0.9214717031437117,Downregulated
Feature0118,Cetrimonium,C19 H41 N,283.3239,NA,Cetrimonium,19,41,1,0,0,0,0,2.1578947368421053,0,-2,117.3,0,0,-0.05555555555555555,-0.05555555555555555,-1,Lipid,20.678363413865767,17.278813708521565,0.8355987058886559,-0.2591178368163098,0.021557280376556836,0.07613267373492857,Downregulated
Feature0117,Acetyl-L-carnitine,C9 H17 N O4,203.11569,NA,Acetyl-L-carnitine-peak1,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,20.009578945529,24.4813279077828,1.2234804127776502,0.2909910048788899,0.010309312857735174,0.04875081842895108,Upregulated
Feature0116,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C9 H17 N O8,267.09545,Metabolic pathways;ABC transporters;Other,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",9,17,1,8,0,0,0,1.8888888888888888,0.8888888888888888,0.22222222222222232,53.96666666666666,2,-6,-Inf,-0.75,-7,Carbohydrate,25.64895093932307,25.551801300961667,0.9962123348205849,-0.005474820722556817,0.7613433769064077,0.8448397206807227,Downregulated
Feature0115,4-Penten-1-amine,C5 H11 N,85.08917,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine-peak3,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,23.639867689149966,20.786188502007633,0.8792853147629041,-0.18559672086825424,0.30150777867253187,0.4522616680087978,Downregulated
Feature0114,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",3-Methyl-2-buten-1-amine-peak1,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,23.456915774957068,21.77033291555857,0.9280986948335672,-0.10764986391390616,0.5963239049267999,0.7297121468183209,Downregulated
Feature0113,Inosine,C10 H12 N4 O5,268.08076,Metabolic pathways;ABC transporters;Other,Inosine-peak1,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,24.225008845814365,18.501727368511265,0.7637449169273687,-0.3888372217210766,0.08972450403231935,0.19616172267030751,Downregulated
Feature0112,methallylamine,C4 H9 N,71.07352,NA,methallylamine,4,9,1,0,0,0,0,2.25,0,-1.5,103.05,1,1,0,0,0,Lipid,25.3663077460361,23.998591991596133,0.9460814018290189,-0.07996377499853181,0.008966823542900366,0.045082907638989894,Downregulated
Feature0111,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -142.1228 Da],C3 H5 Cl N2 O4 S,199.96577,NA,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -142.1228 Da],4,5,2,4,1,0,1,1.25,1,2.75,-18.075000000000003,3.5,-0.5,1.1666666666666667,1.5,-3.5,Other,25.601402228171835,25.995144354604832,1.0153797093973127,0.02201933570966068,0.2969321807121042,0.45023955662324494,Upregulated
Feature0110,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",C10 H16 N2 O2,196.12119,NA,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",10,16,2,2,0,0,0,1.6,0.2,-0.5999999999999996,77.39999999999999,4,2,0,0.14285714285714285,0,Lipid,25.233544494151733,25.871750874813333,1.0252919830905847,0.03603481955540169,0.18065045587832407,0.3151938493123313,Upregulated
Feature0109,4-guanidinobutanal,C5 H11 N3 O,129.09017,Metabolic pathways;Other,4-guanidinobutanal,5,11,3,1,0,0,0,2.2,0.2,0,60.3,2,1,-2,-1,-2,Lipid,25.5980545875192,25.9070187051745,1.012069828064432,0.017308832647714024,0.3392641244028178,0.4860780100421108,Upregulated
Feature0108,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.0892,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.2727272727272727,0.3636363636363637,-0.5454545454545459,75.84545454545456,5,1,0.14285714285714285,0.3333333333333333,1,Phenol,20.245957125568335,24.98025994256283,1.2338394173034977,0.30315464170358075,0.022540993234116437,0.07669435502827422,Upregulated
Feature0107,Tetrolic Acid,C4 H4 O2,84.02115,Metabolic pathways;Other,Tetrolic Acid-peak2,4,4,0,2,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,25.261223756459934,25.838639616132934,1.0228577944299053,0.03260558444637685,0.3171199445919378,0.4656656028481613,Upregulated
Feature0106,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21536,Biosynthesis of secondary metabolites;Other,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",31,34,0,10,0,0,0,1.096774193548387,0.3225806451612903,-0.4516129032258061,73.17096774193547,15,5,0.23809523809523808,0.38461538461538464,5,Phenol,20.5126140421576,25.3383872309383,1.2352588109376381,0.3048133463749413,0.0046164654308288,0.03141448427320086,Upregulated
Feature0105,C16 phytosphingosine,C16 H35 N O3,289.2617,NA,C16 phytosphingosine,16,35,1,3,0,0,0,2.1875,0.1875,-1.625,106.6125,0,-3,-0.3333333333333333,-0.18518518518518515,-4,Lipid,20.094624917418333,23.796592042074533,1.1842267342570438,0.24394532849376083,0.24055389288064877,0.3879452954549191,Upregulated
Feature0104,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",C11 H21 N O7,279.13182,NA,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",11,21,1,7,0,0,0,1.9090909090909092,0.6363636363636364,-0.3636363636363633,70.66363636363636,2,-5,-2,-0.38461538461538464,-6,Amino Sugar,26.0462651301457,21.98889109515917,0.8442243440772411,-0.24430166339662937,0.025581947309084564,0.08396897999099522,Downregulated
Feature0103,Piptamine(antibiotic),C23 H41 N,331.32395,NA,Piptamine(antibiotic),23,41,1,0,0,0,0,1.7826086956521738,0,-1.6521739130434785,107.38695652173914,4,4,0.13636363636363635,0.13636363636363635,3,Lipid,22.13621982868887,22.5431113300712,1.018381254998877,0.026277769394083928,0.8905112956453117,0.9314086992459284,Upregulated
