FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,Area: B,Area: 60,Area: 59,Area: 58,Area: 57,Area: 56,Area: 55,Area: 54,Area: 53,Area: 52,Area: 51,Area: 50,Area: 49,Area: 48,Area: 47,Area: 46,Area: 45,Area: 44,Area: 43,Area: 42,Area: 41,Area: 40,Area: 39,Area: 38,Area: 37,Area: 36,Area: 35,Area: 34,Area: 33,Area: 32,Area: 31,Area: 30,Area: 29,Area: 28,Area: 27,Area: 26,Area: 25,Area: 24,Area: 23,Area: 22,Area: 21,Area: 20,Area: 19,Area: 18,Area: 17,Area: 16,Area: 15,Area: 14,Area: 13,Area: 12,Area: 11,Area: 10,Area: 9,Area: 8,Area: 7,Area: 6,Area: 5,Area: 4,Area: 3,Area: 2,Area: 1,Gap Status: B,Gap Status: 60,Gap Status: 59,Gap Status: 58,Gap Status: 57,Gap Status: 56,Gap Status: 55,Gap Status: 54,Gap Status: 53,Gap Status: 52,Gap Status: 51,Gap Status: 50,Gap Status: 49,Gap Status: 48,Gap Status: 47,Gap Status: 46,Gap Status: 45,Gap Status: 44,Gap Status: 43,Gap Status: 42,Gap Status: 41,Gap Status: 40,Gap Status: 39,Gap Status: 38,Gap Status: 37,Gap Status: 36,Gap Status: 35,Gap Status: 34,Gap Status: 33,Gap Status: 32,Gap Status: 31,Gap Status: 30,Gap Status: 29,Gap Status: 28,Gap Status: 27,Gap Status: 26,Gap Status: 25,Gap Status: 24,Gap Status: 23,Gap Status: 22,Gap Status: 21,Gap Status: 20,Gap Status: 19,Gap Status: 18,Gap Status: 17,Gap Status: 16,Gap Status: 15,Gap Status: 14,Gap Status: 13,Gap Status: 12,Gap Status: 11,Gap Status: 10,Gap Status: 9,Gap Status: 8,Gap Status: 7,Gap Status: 6,Gap Status: 5,Gap Status: 4,Gap Status: 3,Gap Status: 2,Gap Status: 1,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class
Feature0199,Isovalerylglutamic acid,C10 H17 N O5,231.11064,NA,NA,31981.9036,1322376.25,1026273.921,3900930.346,1146310.245,837444.7892,3637987.351,486014.3256,1818093.309,2564070.693,540995.6053,1060467.823,757543.2542,1354025.377,3095903.243,6293285.308,3765423.996,3407210.886,4390845.345,2167878.902,3143128.164,1520065.374,3996234.056,208955.4064,1274775.31,1786567.948,1991806.984,981023.0923,1103969.733,2072648.807,1017480.543,3575837.637,1791217.804,931865.9983,1101726.645,2161480.892,2351524.14,2992802.284,132771.2668,949242.2573,2943293.89,5342519.18,1403651.634,2575884.071,815735.4318,2780525.572,1739817.633,2033105.47,389251.2157,3309431.534,436493.6348,1784708.719,1655902.194,1351905.595,6221248.559,1324217.056,4538979.998,769563.184,7431576.402,906122.9775,2172739.421,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Isovalerylglutamic acid-peak1,10,17,5,1,0,0,1.7,0.5,-0.40000000000000036,71.7,3,-2,-0.75,-0.07692307692307693,-3,Protein
Feature0198,L-dihydroanticapsin,C9 H15 N O4,201.10006,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various antibiotics,NA,627536.42,4160447.244,94591.1293,272087.611,5047568.47,6167484.102,190896.3268,163252.4594,283058.3581,6204235.282,3589713.426,180324.7265,3560230.119,236615.3645,340044.0698,240490.3889,416117.9189,771988.9259,272381.4192,166003.4976,189823.2095,244488.9114,190689.8943,415253.0379,4619858.176,583666.0044,7416869.957,340096.1121,311654.2016,350130.5419,156424.3055,97866.93859,4582131.511,169397.4154,182761.7444,4544102.572,159603.2502,189515.3525,151833.6022,244511.0822,318497.5497,458170.252,5970323.089,655007.3323,420588.9806,176130.4265,650507.1029,366472.3589,3411015.698,623374.8638,4367336.012,346218.3094,546616.4895,3659700.5,599180.2021,316344.0345,355227.4841,3450820.978,218886.03,746368.4,161579.2723,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,L-dihydroanticapsin,9,15,4,1,0,0,1.6666666666666667,0.4444444444444444,-0.44444444444444464,72.96666666666667,3,-1,-0.5,0,-2,Protein
Feature0197,NA,C14 H25 N3 O4,299.18456,NA,NA,392180.8697,901301.7977,7147656.235,3729352.498,429892.2299,986258.3115,974727.976,520297.0145,4361208.259,393464.3069,658531.2488,4691003.887,959997.8385,513887.1755,5145707.342,5016679.554,1478532.684,5726220.987,3646018.496,2976218.811,421739.7432,372913.6958,3408543.028,4113723.91,227634.659,1081759.851,1138419.15,680374.2684,4218359.206,1743968.53,973379.9689,4149162.519,647079.1763,4188477.984,3748259.752,926901.0912,987151.5977,7411943.748,47011.68301,469900.9013,4024808.21,4175549.565,708760.1883,2948949.599,994221.6521,5970208.811,2506534.43,4082268.927,565827.961,3044570.001,698653.9809,5346659.359,2351088.737,1028067.873,7355401.702,5040376.02,5836168.67,294370.0416,5012059.846,474513.5541,1656704.619,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Feature0197,14,25,4,3,0,0,1.7857142857142858,0.2857142857142857,-0.5714285714285712,76.58571428571427,4,0,-0.42857142857142855,-0.1111111111111111,-3,Lipid
Feature0196,SLH,C15 H25 N5 O5,355.18569,NA,NA,85409.53878,3880323.955,198709.2766,211908.5299,3772015.38,7342855.885,1205839.189,746066.0309,344242.4728,4959806.685,3476558.001,179988.3282,1937006.489,326591.2456,650288.6854,208412.4772,213247.2855,229758.9695,195826.7948,94195.2888,1123653.009,935266.6067,292205.0757,131166.8482,3928663.402,1365418.196,4110859.322,154865.0723,145118.9126,1371981.253,534396.6576,102220.1864,4168946.965,897772.4783,186966.1394,3062245.426,1155928.994,210068.5504,45521.15253,176617.4558,541860.0505,167487.0639,4847839.132,138727.4813,210678.3802,1251747.636,468904.1354,266889.1975,2558244.196,139212.1358,3143402.283,223611.2787,79662.38978,2170184.595,148293.1466,299184.712,229315.8886,2546936.311,180755.2764,968389.2894,122951.0985,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,SLH,15,25,5,5,0,0,1.6666666666666667,0.3333333333333333,0,60.3,6,1,-0.8,-0.2,-4,Protein
Feature0195,N~6~-(5-Oxo-D-isoleucyl)-L-lysine,C12 H23 N3 O4,273.16894,Metabolic pathways;Microbial metabolism in diverse environments;Other,NA,57305.71302,1722371.418,284863.3233,354426.6003,1454587.769,1337260.271,2425159.704,1295096.121,4437889.605,1108511.338,3301137.392,1453838.644,2363550.45,417090.3812,2816379.563,271243.0381,87646.05172,146371.0988,214027.9938,276809.7093,795441.5187,1980254.06,6652243.53,1550309.871,1356169.934,3309300.326,3514539.868,849105.7933,954426.977,4045561.163,341790.4037,179217.0356,865922.317,2950814.496,878773.8349,1343486.82,2772179.265,7337604.857,41946.16287,249781.9316,477695.5601,214771.4448,2062126.112,362532.3663,181455.2418,3636477.196,356282.5765,5923636.281,3447974.4,6032783.91,1025368.62,399486.8801,238151.0143,1276640.859,423588.5604,252197.7642,167234.0951,1109554.892,117014.3069,626769.5263,3006425.567,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,N~6~-(5-Oxo-D-isoleucyl)-L-lysine-peak1,12,23,4,3,0,0,1.9166666666666667,0.3333333333333333,-0.5,74.55,3,-1,-0.8,-0.2857142857142857,-4,Protein
Feature0194,asn-lys,C10 H20 N4 O4,260.14846,NA,NA,36290.3477,1438882.429,2998211.9,2389215.771,4204637.955,5913564.488,695028.9495,488765.8728,3800899.109,7334627.767,3007538.733,3326067.907,5530539.739,979574.4018,6435321.737,2351018.139,2041580.107,1910159.827,2148594.224,2248156.752,838965.4944,895655.1794,4941417.486,1908540.846,4972530.648,668813.357,4139128.266,816677.7108,2194228.857,902445.6497,227996.4642,2145306.569,3892678.657,691446.3198,2191512.128,5333677.633,705409.9879,4778697.084,95822.57344,272439.9549,4510743.368,2427911.752,4788071.191,1236711.137,2606372.454,1486319.879,4297796.001,3696027.83,3397846.891,3525228.733,3615553.216,1798071.652,1593136.533,4704150.234,2333264.1,4133792.47,2032987.072,4922174.837,2078405.794,919102.6868,4013612.305,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,asn-lys,10,20,4,4,0,0,2,0.4,0,60.3,3,-1,-2.5,-0.75,-5,Protein
Feature0193,Tyrosyltyrosine,C18 H20 N2 O5,344.13731,NA,NA,58658.86674,1368429.552,1323938.293,2081488.461,2762089.236,4073574.296,1868903.432,1066407.753,4085415.226,4268059.815,3338484.294,640409.1887,2295951.224,610713.1564,2492099.034,1356641.038,828558.1018,1413315.164,1248197.97,1283274.512,1856732.095,1392192.391,7332963.179,4823961.98,4706747.565,1868358.843,6476271.673,2146727.619,5293606.595,2401575.187,1128978.638,1907130.963,3162283.206,1932930.64,5462691.987,3325240.763,1955517.341,4743931.748,83350.51662,640548.8607,1265153.681,2616051.442,4185833.563,2901193.161,1472003.332,2729314.623,1450203.898,6581504.997,3015586.484,5678569.394,2925714.979,838636.9219,981861.5427,2523390.424,1349612.026,644277.8538,741752.6486,3404652.328,889299.5529,1528197.833,3809952.711,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Tyrosyltyrosine,18,20,5,2,0,0,1.1111111111111112,0.2777777777777778,-0.22222222222222232,66.63333333333333,10,5,0.2727272727272727,0.4074074074074074,3,Lignin
Feature0192,7-Methylguanine,C6 H7 N5 O,165.06507,NA,NA,102571.9232,254378.5551,307506.5863,211999.8178,255138.2448,148127.189,1848441.713,835177.1931,336178.366,200967.1377,176137.158,146962.2562,89826.52476,601500.9444,608272.8783,247023.9101,261581.9931,161571.3053,385049.4104,266410.4942,1057723.562,1075411.234,378361.4255,229597.3062,127488.0758,1523267.21,436508.315,408177.6767,413064.6536,1798956.108,959117.874,80836.47823,326307.8593,749106.4542,642228.0098,89971.71661,950930.5617,197085.2999,136954.692,7307710.042,439222.73,283255.9974,151283.9708,430174.5591,1016113.325,1399597.355,422226.7995,763877.7275,229477.7078,289711.2966,60985.87244,280180.2499,94496.05861,266851.8868,315074.6601,371824.9323,236298.3689,314612.0431,214488.5457,961708.5016,196308.829,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,7-Methylguanine,6,7,1,5,0,0,1.1666666666666667,0.16666666666666666,1.6666666666666665,12.800000000000004,6,5,NA,1,0,Lignin
Feature0191,Leonurine,C14 H21 N3 O5,311.14813,NA,NA,33803.01812,3657522.849,5025875.739,1777696.664,4614855.065,7299889.503,2432108.16,1221009.066,2411955,6313463.888,2290209.922,3251202.986,2483475.306,893920.123,5077415.725,2530784.559,2902598.225,3790858.92,1296321.676,1050713.308,2468159.989,1630492.01,2009287.749,3674507.773,3642376.136,2320598.385,5873786.09,1962206.536,3616317.823,2167873.98,1346205.428,968354.4047,6795681.424,1691800.546,4164239.702,4217718.319,2132952.174,1872351.949,46756.91771,1059667.578,4364515.403,1590526.446,5242602.12,3874801.298,2177874.625,1967612.993,3725363.554,3680843.355,3200600.112,1741892.63,2470306.368,4115524.205,742189.5048,3962807.043,3628876.749,3844338.309,2950916.921,4073123.914,3507875.773,1858615.246,973288.3547,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Leonurine-peak1,14,21,5,3,0,0,1.5,0.35714285714285715,-0.14285714285714324,64.37142857142858,6,1,-0.3333333333333333,0.058823529411764705,-2,Protein
Feature0190,Neostigmine,C12 H18 N2 O2,222.13678,Other,NA,52382.43372,4568906.474,7081759.05,4236249.732,5697138.047,6155597.818,5838705.565,3451138.765,4474267.506,7225527.414,3367474.785,4607747.901,3265303.135,3171745.775,6196415.468,5597566.114,6581730.764,7000461.85,3711482.617,2464352.737,6027860.991,4390138.888,4868345.876,6799376.16,4458777.651,5315705.971,6848297.289,4128724.33,6206185.732,6032005.337,3415596.297,3185345.436,6336602.626,4051164.086,6758846.038,5422001.173,5141475.394,4024066.263,165054.1928,3152919.642,7288272.496,3756402.033,5834501.2,7255047.137,4307656.757,5489595.146,6685876.284,6117871.089,3872593.642,3175954.394,4174962.84,6047677.533,2221695.408,3766493.517,6307626.902,6092035.554,6324818.074,4502173.871,5902879.52,4666915.358,2391604.508,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Neostigmine,12,18,2,2,0,0,1.5,0.16666666666666666,-0.666666666666667,79.30000000000001,5,3,0.125,0.2222222222222222,1,Lipid
Feature0189,NA,C14 H21 N O10,363.11672,NA,NA,95528.5675,73191.5118,77856.22222,68366.61297,71164.99261,72580.78359,633005.5252,115239.7956,79598.22934,98973.33735,69722.75689,161060.3534,68321.32631,169095.164,88876.91919,81078.20165,76767.90575,80461.92175,74164.12727,67618.56549,90892.28836,89037.488,81888.03759,85186.57522,73516.9103,1661228.988,76512.95484,71510.27622,84611.53777,91410.05586,270642.2411,67185.30915,73849.6374,79340.4536,81180.91509,68867.90317,7257005.51,76581.84291,57074.27731,73610.83905,84455.91531,69061.05875,76311.93605,75465.64108,139695.3028,89620.09019,84444.6598,83296.56182,69803.72029,74236.61084,122978.0022,78631.909,66260.3586,74218.26369,81925.17764,81464.63423,76719.41315,180509.4106,77422.30898,89344.2401,71579.45447,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0189,14,21,10,1,0,0,1.5,0.7142857142857143,0.1428571428571428,56.22857142857143,5,-5,-2,-0.125,-6,Carbohydrate
Feature0188,NA,C20 H36 N4 O7,444.25844,NA,NA,67890.80201,292061.6004,227987.1545,333125.1557,77914.39942,174045.4308,5780505.153,3406376.31,314668.2238,144625.839,84869.62955,98186.3167,81018.15643,2810226.226,1491278.294,256629.1116,76955.29352,239156.736,389495.1016,291220.1107,5850079.004,4631913.314,1025550.208,78839.73154,106869.8006,5524543.434,113624.72,68366.71803,78086.16857,6245394.386,2902036.339,344666.556,183190.0365,5562328.654,82642.41252,93023.34692,5588063.853,803403.7159,49911.77008,1626726.783,795208.1843,442879.1938,120847.3207,131484.8505,3637394.827,7250502.106,182433.3809,689868.2742,142505.4235,703383.0275,125368.7894,127167.5156,166431.9486,99701.4997,226111.7635,270359.2495,298084.4282,77271.68208,159783.0239,4845986.532,677307.2803,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0188,20,36,7,4,0,0,1.8,0.35,-0.5,74.55,5,-2,-0.6666666666666666,-0.2,-6,Protein
Feature0187,NA,C19 H37 N O2,311.28246,NA,NA,295945.3505,128248.6738,653108.5299,128416.3455,130128.2608,1049202.356,178507.65,165321.3529,304383.7396,342528.6734,149430.0569,153630.2463,154722.6359,163688.0189,2143356.576,7229901.732,4619960.293,2821284.605,154920.11,151668.6019,171026.8489,163469.2933,223287.554,228124.1975,152090.0118,176345.2089,352528.0518,296779.6097,210833.3083,168846.7035,160971.2383,146125.7348,352591.559,156376.3166,221461.4291,155986.0601,168668.9291,214926.5337,147822.1632,155663.1174,3478047.565,147537.8784,148358.072,237260.1171,157257.2559,172146.1442,342578.0976,645819.0569,140587.2355,199373.5093,140457.6322,948963.9136,143176.5919,157785.5384,6709928.049,418385.7898,3779764.231,143829.4595,5365856.875,161670.1177,160140.9804,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0187,19,37,2,1,0,0,1.9473684210526316,0.10526315789473684,-1.5789473684210522,105.29999999999998,2,0,-0.0625,0,-1,Lipid
Feature0186,NA,C13 H25 N O9,339.15309,NA,NA,154112.7873,82016.97786,92819.6017,90269.92231,80346.23805,83905.01602,109807.3162,96361.66616,206143.7393,1106954.253,81125.02639,95825.5923,85473.92833,94899.67538,165958.5437,94294.65317,98567.30663,104170.7586,85881.22248,92464.61535,103469.9379,100421.8516,201811.2616,125112.9609,86892.91412,106882.702,93420.79619,151036.7174,116845.621,101288.2644,89208.26279,86911.81067,131865.0348,91745.40449,121473.1632,112234.0825,170825.2253,157934.1256,74843.08044,89519.91491,128938.1998,283820.3292,92049.77873,94100.48034,91710.97084,104348.0319,104365.2587,135450.4032,87039.67446,158518.5222,882678.4335,92917.21475,83446.91338,84363.52017,101425.5626,103843.9354,94917.69197,7227108.611,92186.50612,104683.9074,106551.0332,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Feature0186,13,25,9,1,0,0,1.9230769230769231,0.6923076923076923,-0.3076923076923075,69.06923076923076,2,-7,-2.6666666666666665,-0.4666666666666667,-8,Amino Sugar
Feature0185,NA,C47 H83 N10 O10 P3,1040.55075,NA,NA,144105.2807,72981.0099,3875800.601,1013988.324,72820.25445,77439.46781,202542.3477,107075.0036,1059963.809,88671.37238,75205.82788,94489.143,74074.57396,131098.2462,2551758.438,2132437.749,2009507.825,2890158.323,2420520.609,2050582.517,227635.8024,174821.8411,302659.0477,351749.0299,77282.58389,259329.3584,81910.30797,182971.6623,408199.9377,179332.449,153071.0595,809304.5534,82730.67591,97063.22194,516504.0518,78915.30864,350470.9683,1285117.821,69029.17691,84117.61801,3275011.536,744729.2119,82027.1321,124247.8442,104774.4661,213105.0739,6228523.645,2250428.244,76217.11941,174787.8997,74346.08404,3393226.577,1304346.068,76754.42858,3867722.505,7203408.602,4133781.974,86294.76862,2192232.916,129351.3698,289041.9624,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0185,47,83,10,10,0,3,1.7659574468085106,0.2127659574468085,-1.0212765957446805,89.4063829787234,13,3,-0.4166666666666667,-0.1724137931034483,-10,Lipid
Feature0184,NA,C20 H29 N3 O4,375.2159,NA,NA,175826.9336,507968.1161,4173429.757,1681239.392,497418.2881,872532.8394,218539.424,307752.9986,2746041.463,383310.5284,849595.1781,2374319.402,282662.5933,283546.3685,1388633.91,4447656.712,474064.5383,3310726.879,1988237.229,1459957.612,547614.5208,455957.9844,2081662.635,2810001.3,412490.4211,271357.5377,744441.7218,710183.8609,3197908.587,1111227.951,468120.6256,2011160.256,516828.2327,725813.1192,2856356.367,342818.8057,230979.1529,4099352.094,91418.27074,265151.1473,1258587.661,1835452.311,148675.2203,1286426.084,204406.0462,819950.6352,562821.3959,2268134.783,310540.2113,2251631.947,676977.4158,2955978.803,1577355.186,444926.7919,7163823.596,3150387.263,5325431.762,383483.9324,3107443.225,393036.8092,817200.6258,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0184,20,29,4,3,0,0,1.45,0.2,-0.5999999999999996,77.39999999999999,8,4,0.07692307692307693,0.2,1,Lignin
