FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,name4plot,C,H,N,O,S,P,F,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0211,Threonylleucine,C10 H20 N2 O4,232.14232,Other,NA,Threonylleucine,10,20,2,4,0,0,0,0,2,0.4,-0.5999999999999996,77.39999999999999,2,-2,-1,-0.3333333333333333,-4,Protein,958684.0929377624,1056094.5787563107,1.101608534590416,0.1396116417492521,0.8586478829087949,0.999161322630535,Upregulated
Feature0210,2-Hydroxy-3-[4-(sulfooxy)phenyl]propanoic acid,C9 H10 O7 S,262.01468,NA,NA,2-Hydroxy-3-[4-(sulfooxy)phenyl]propanoic acid,9,10,0,7,1,0,0,0,1.1111111111111112,0.7777777777777778,0.6666666666666665,41.3,5,-2,-3,0.1111111111111111,-3,Tannin,873614.7517102023,1346440.88145889,1.5412295623706853,0.6240817637525555,0.09815202515621528,0.999161322630535,Upregulated
Feature0209,3-[(2Z)-1-Oxo-2-buten-2-yl]pentanedioic acid,C9 H12 O5,200.06848,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,3-[(2Z)-1-Oxo-2-buten-2-yl]pentanedioic acid-peak2,9,12,0,5,0,0,0,0,1.3333333333333333,0.5555555555555556,-0.22222222222222232,66.63333333333333,4,-1,-0.25,0.2307692307692308,-1,Lignin,105688.5746967076,109326.32997026197,1.0344195697973368,0.048821474327413815,0.9156220653614123,0.999161322630535,Upregulated
Feature0208,Loganetin,C11 H16 O5,228.09967,NA,NA,Loganetin,11,16,0,5,0,0,0,0,1.4545454545454546,0.4545454545454546,-0.5454545454545459,75.84545454545456,4,-1,-0.16666666666666666,0.17647058823529413,-1,Lignin,89520.7393670593,191044.42345052553,2.1340800444821126,1.0936142893824297,0.2879792058354459,0.999161322630535,Upregulated
Feature0207,3-Hydroxybutyric acid,C4 H8 O3,104.04737,Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism;Other,NA,3-Hydroxybutyric acid-peak2,4,8,0,3,0,0,0,0,2,0.75,-0.5,74.55,1,-2,-2,-0.2,-2,Carbohydrate,621278.9734683867,541454.3180324717,0.8715156011311933,-0.19840160440542437,0.5902718267050449,0.999161322630535,Downregulated
Feature0206,N-(2-Cyanoethyl)-L-glutamine,C8 H13 N3 O3,199.09571,Other,NA,N-(2-Cyanoethyl)-L-glutamine,8,13,3,3,0,0,0,0,1.625,0.375,0.25,53.175,4,1,-1,-0.14285714285714285,-2,Protein,3081777.031123675,3927783.331357497,1.2745189842385682,0.3499528627778141,0.70278346693264,0.999161322630535,Upregulated
Feature0205,NA,C6 H3 N2 O4 P3,259.93046,NA,NA,Feature0205,6,3,2,4,0,3,0,0,0.5,0.6666666666666666,-0.666666666666667,79.30000000000001,8,4,0.3333333333333333,-1,-1,Condensed HC,716263.831812429,663815.4596745484,0.9267750655437038,-0.10970886520810348,0.7982704180799904,0.999161322630535,Downregulated
Feature0204,Miglitol,C8 H17 N O5,207.11059,NA,NA,Miglitol,8,17,1,5,0,0,0,0,2.125,0.625,-0.5,74.55,1,-4,-2.5,-0.5555555555555556,-5,Amino Sugar,3892617.39977197,4320474.232347377,1.1099149463290356,0.1504491259350762,0.5493833360080039,0.999161322630535,Upregulated
Feature0203,Cystathionine,C7 H14 N2 O4 S,222.06744,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Biosynthesis of amino acids;Other,Other,Cystathionine,7,14,2,4,1,0,0,0,2,0.5714285714285714,0.2857142857142856,52.15714285714286,2,-2,-Inf,-1.5,-5,Amino Sugar,2288777.1992493835,2070236.4943809,0.9045163920104783,-0.14478144670315612,0.566879913787169,0.999161322630535,Downregulated
Feature0202,methylguanosine,C11 H15 N5 O5,297.10742,NA,NA,methylguanosine,11,15,5,5,0,0,0,0,1.3636363636363635,0.4545454545454546,0.9090909090909092,34.39090909090909,7,2,-3,-0.14285714285714285,-3,Lignin,3224465.4580115336,4334213.094749797,1.3441648394716015,0.42671007152866375,0.24942192804010674,0.999161322630535,Upregulated
Feature0201,melizame,C7 H6 N4 O2,178.04906,NA,NA,melizame,7,6,4,2,0,0,0,0,0.8571428571428571,0.2857142857142857,1.4285714285714284,19.58571428571429,7,5,1,1,1,Lignin,210539.3135431593,226989.220200054,1.0781322327885454,0.10853413531559737,0.7012541117236094,0.999161322630535,Upregulated
Feature0200,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",C10 H19 N O8,281.11117,NA,NA,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)",10,19,1,8,0,0,0,0,1.9,0.8,0,60.3,2,-6,-7,-0.6,-7,Carbohydrate,13085806.052748464,15887781.43593418,1.2141232547610017,0.27991488782612023,0.7946379151424368,0.999161322630535,Upregulated
Feature0199,"1,5-Anhydro-D-glucitol",C6 H12 O5,164.06849,Metabolic pathways;Microbial metabolism in diverse environments;ABC transporters;Fructose and mannose metabolism;Other,Other,"1,5-Anhydro-D-glucitol",6,12,0,5,0,0,0,0,2,0.8333333333333334,-0.33333333333333304,69.79999999999998,1,-4,-4,-0.42857142857142855,-4,Carbohydrate,334431.190976895,450823.7784620523,1.3480314953433832,0.43085420397147633,0.153328291005305,0.999161322630535,Upregulated
Feature0198,NA,C7 H6 N4 O5 P2,287.98122,NA,NA,Feature0198,7,6,4,5,0,2,0,0,0.8571428571428571,0.7142857142857143,0.8571428571428572,35.87142857142857,8,3,0.75,0.3333333333333333,-3,Tannin,3108793.587167537,2801299.5017815283,0.9010889347381309,-0.15025859220730053,0.8335318011411716,0.999161322630535,Downregulated
Feature0197,NA,C18 H28 O15,484.143,NA,NA,Feature0197,18,28,0,15,0,0,0,0,1.5555555555555556,0.8333333333333334,0.11111111111111116,57.133333333333326,5,-10,-3.3333333333333335,-0.23809523809523808,-10,Carbohydrate,69313.90684884714,71049.53142669993,1.0250400627631289,0.03568029726260185,0.9304182667013645,0.999161322630535,Upregulated
Feature0196,NA,C31 H34 O11,582.21017,NA,NA,Feature0196,31,34,0,11,0,0,0,0,1.096774193548387,0.3548387096774194,-0.387096774193548,71.33225806451611,15,4,0.2,0.37254901960784315,4,Lignin,62777.59801254667,53882.2257012982,0.8583033981409953,-0.22044038466605936,0.4969638330316626,0.999161322630535,Downregulated
Feature0195,NA,C11 H23 N O7,281.14757,NA,NA,Feature0195,11,23,1,7,0,0,0,0,2.090909090909091,0.6363636363636364,-0.5454545454545459,75.84545454545456,1,-6,-2.3333333333333335,-0.5384615384615384,-7,Amino Sugar,104995.36165355484,164116.92640565202,1.5630873956811167,0.6443984448704128,0.3866292975032962,0.999161322630535,Upregulated
Feature0194,Glu-Gly,C7 H12 N2 O5,204.07461,NA,NA,Glu-Gly,7,12,2,5,0,0,0,0,1.7142857142857142,0.7142857142857143,0.5714285714285716,44.014285714285705,3,-2,-Inf,-0.6,-4,Carbohydrate,1074507.1804884907,1081266.4529858013,1.0062905791790406,0.009046961811059469,0.9874017041773813,0.999161322630535,Upregulated
Feature0193,NA,C6 H14 O7,198.07397,NA,NA,Feature0193,6,14,0,7,0,0,0,0,2.3333333333333335,1.1666666666666667,0,60.3,0,-7,7,-1.4,-7,Carbohydrate,164681268.57115465,96155213.8712145,0.583886769305935,-0.7762394744111479,0.297432056905506,0.999161322630535,Downregulated
Feature0192,Glycolic acid,C2 H4 O3,76.01606,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Other,Other,Glycolic acid-peak1,2,4,0,3,0,0,0,0,2,1.5,1,31.799999999999997,1,-2,2,-1,-2,Carbohydrate,2998536.8595399,3418783.2855542665,1.1401504952915102,0.18922426691694896,0.6931349611999561,0.999161322630535,Upregulated
Feature0191,L-glycero-Î±-D-manno-Heptopyranose,C7 H14 O7,210.07387,Metabolic pathways;Other,NA,L-glycero-Î±-D-manno-Heptopyranose,7,14,0,7,0,0,0,0,2,1,0,60.3,1,-6,-Inf,-0.7142857142857143,-6,Carbohydrate,352056.3030493673,730145.1313714823,2.073944210193837,1.052377085684771,0.4772057625834718,0.999161322630535,Upregulated
Feature0190,NP-001596,C16 H30 O4,286.21438,Metabolic pathways;Other,NA,NP-001596,16,30,0,4,0,0,0,0,1.875,0.25,-1.375,99.4875,2,-2,-0.16666666666666666,0,-2,Lipid,41771.86588742454,50809.83085837893,1.2163648852869482,0.28257607354184383,0.6572654226109735,0.999161322630535,Upregulated
Feature0189,3-Hydroxybutyric acid,C4 H8 O3,104.04736,Metabolic pathways;Microbial metabolism in diverse environments;Carbon metabolism;Other,NA,3-Hydroxybutyric acid-peak1,4,8,0,3,0,0,0,0,2,0.75,-0.5,74.55,1,-2,-2,-0.2,-2,Carbohydrate,599335.214483771,1668961.9035362261,2.784688540241646,1.4775159751140756,0.45482100297208067,0.999161322630535,Upregulated
Feature0188,(2S)-5-Carbamimidamido-2-(2-oxo-1-azetidinyl)pentanoic acid,C9 H16 N4 O3,228.12222,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NA,(2S)-5-Carbamimidamido-2-(2-oxo-1-azetidinyl)pentanoic acid,9,16,4,3,0,0,0,0,1.7777777777777777,0.3333333333333333,0.22222222222222232,53.96666666666666,4,1,-1.5,-0.42857142857142855,-3,Protein,1879613.82951292,2213425.18729587,1.1775957127690708,0.23584432414847745,0.3045034623810165,0.999161322630535,Upregulated
Feature0187,2'-O-Methylinosine,C11 H14 N4 O5,282.09642,ABC transporters,NA,2'-O-Methylinosine,11,14,4,5,0,0,0,0,1.2727272727272727,0.4545454545454546,0.7272727272727271,39.57272727272728,7,2,-1,0.1111111111111111,-2,Lignin,111529.29603271741,165037.0327945148,1.4797639603687693,0.5653670675005108,0.4596096525122707,0.999161322630535,Upregulated
Feature0186,NP-011548,C18 H34 O3,298.25084,Other,NA,NP-011548,18,34,0,3,0,0,0,0,1.8888888888888888,0.16666666666666666,-1.5555555555555554,104.63333333333333,2,-1,-0.06666666666666667,0.0303030303030303,-1,Lipid,240979.01052871565,421995.799600464,1.7511724306386343,0.8083211469236329,0.20526450758381098,0.999161322630535,Upregulated
Feature0185,4-Dodecylbenzenesulfonic acid,C18 H30 O3 S,326.19169,NA,NA,4-Dodecylbenzenesulfonic acid,18,30,0,3,1,0,0,0,1.6666666666666667,0.16666666666666666,-1.2222222222222223,95.13333333333333,4,1,0,0.0967741935483871,0,Lipid,793888.1144173658,2292466.6312134266,2.887644479846971,1.5298931318599902,0.1752669567523296,0.999161322630535,Upregulated
Feature0184,NA,C7 H18 N O7 P,259.0822,NA,NA,Feature0184,7,18,1,7,0,1,0,0,2.5714285714285716,1,-0.8571428571428568,84.72857142857141,0,-7,4.5,-3.6666666666666665,-9,Other,1179016.2488384454,1153902.0790184434,0.9786990469005459,-0.03106280022049423,0.8861936003495583,0.999161322630535,Downregulated
Feature0183,Valylvaline,C10 H20 N2 O3,216.1473,NA,NA,Valylvaline,10,20,2,3,0,0,0,0,2,0.3,-0.7999999999999998,83.1,2,-1,-0.6,-0.2307692307692308,-3,Lipid,474796.45328415,729509.991276287,1.5364689146902692,0.6196185791171097,0.2746702244224876,0.999161322630535,Upregulated
Feature0182,NA,C30 H52 O6 S,540.34851,NA,NA,Feature0182,30,52,0,6,1,0,0,0,1.7333333333333334,0.2,-1.2666666666666666,96.4,5,-1,-0.08695652173913043,0.03846153846153846,-2,Lipid,3300897.98563841,3713046.4187304033,1.1248594882014453,0.16974479847738247,0.6253944858250259,0.999161322630535,Upregulated
Feature0181,"α,α-Trehalose",C12 H22 O11,342.11625,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Galactose metabolism;Phosphotransferase system (PTS);Other,Superpathway of anaerobic sucrose degradation;Chitin biosynthesis;Superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;Other,"α,α-Trehalose-peak3",12,22,0,11,0,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,386012.00235744234,338033.45971507166,0.875707122189576,-0.19147964973484446,0.5569449386644869,0.999161322630535,Downregulated
Feature0180,Adenosine 5'-monophosphate,C10 H14 N5 O7 P,347.06322,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Biosynthesis of plant hormones;Other,Superpathway of anaerobic sucrose degradation;Superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;Methanobacterium thermoautotrophicum biosynthetic metabolism;Superpathway of coenzyme A biosynthesis II (plants);Superpathway of purine nucleotide salvage;Superpathway of chorismate metabolism;Other,Adenosine 5'-monophosphate,10,14,5,7,0,1,0,0,1.4,0.7,1,31.799999999999997,7,0,2,-5,-6,Tannin,104947.79642411886,116668.4328791802,1.1116806341287575,0.1527423872209695,0.7154457753588201,0.999161322630535,Upregulated
Feature0179,16-Hydroxyhexadecanoic acid,C16 H32 O3,272.23521,Metabolic pathways;Other,NA,16-Hydroxyhexadecanoic acid,16,32,0,3,0,0,0,0,2,0.1875,-1.625,106.6125,1,-2,-0.15384615384615383,-0.03448275862068965,-2,Lipid,364513.40895765164,351710.95958482014,0.9648779741479445,-0.051581595225006334,0.968323383355973,0.999161322630535,Downregulated
Feature0178,Sorbic acid,C6 H8 O2,112.05247,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,NA,Sorbic acid,6,8,0,2,0,0,0,0,1.3333333333333333,0.3333333333333333,-0.666666666666667,79.30000000000001,3,1,0.25,0.4,1,Lignin,331524.88212196267,314584.4136208553,0.9489013663388463,-0.07566996094883985,0.8570029695040874,0.999161322630535,Downregulated
Feature0177,4-Undecylbenzenesulfonic acid,C17 H28 O3 S,312.17592,NA,NA,4-Undecylbenzenesulfonic acid-peak1,17,28,0,3,1,0,0,0,1.6470588235294117,0.17647058823529413,-1.1764705882352944,93.8294117647059,4,1,0,0.10344827586206896,0,Lipid,844654.845591346,1703968.54031158,2.017354839323304,1.0124648667507279,0.2103707147305542,0.999161322630535,Upregulated
Feature0176,4-Carboxy-2-[(5-oxidanidyl-5-oxidanylidenenorvalyl)amino]butanoate,C10 H14 N2 O7,274.08009,NA,NA,4-Carboxy-2-[(5-oxidanidyl-5-oxidanylidenenorvalyl)amino]butanoate,10,14,2,7,0,0,0,0,1.4,0.7,0.6000000000000001,43.2,5,-2,-4,-0.1111111111111111,-4,Tannin,14446094.4736093,12933141.037219264,0.8952690334987107,-0.15960680919154577,0.6372898027150484,0.999161322630535,Downregulated
Feature0175,Guanine,C5 H5 N5 O,151.04944,Metabolic pathways;Other,Superpathway of purine nucleotide salvage;Other,Guanine,5,5,5,1,0,0,0,0,1,0.2,2.4,-8.099999999999994,6,5,-0,-1,0,Lignin,200600.30721863848,169597.36294457808,0.8454491685285923,-0.24221007770478176,0.8324184762046403,0.999161322630535,Downregulated
Feature0174,N-Acetyl-L-methionine,C7 H13 N O3 S,191.0616,NA,NA,N-Acetyl-L-methionine,7,13,1,3,1,0,0,0,1.8571428571428572,0.42857142857142855,-0.2857142857142856,68.44285714285714,2,-1,-1.5,-0.42857142857142855,-3,Protein,167670.81306143635,733922.518416701,4.377163234413279,2.1299961863729773,0.4030530385076514,0.999161322630535,Upregulated
Feature0173,Pyrrole-2-carboxylic acid,C5 H5 N O2,111.03207,Metabolic pathways;Microbial metabolism in diverse environments;Other,Other,Pyrrole-2-carboxylic acid,5,5,1,2,0,0,0,0,1,0.4,0.3999999999999999,48.9,4,2,0.5,0.6666666666666666,1,Lignin,1800995.660184111,1868278.8769487466,1.0373588999974366,0.05291511658718292,0.9321805489161011,0.999161322630535,Upregulated
Feature0172,"2,4-Dinitrophenol",C6 H4 N2 O5,184.01199,NA,NA,"2,4-Dinitrophenol",6,4,2,5,0,0,0,0,0.6666666666666666,0.8333333333333334,2,3.299999999999997,6,1,1,1,-1,Condensed HC,416524.2256749483,500827.029257498,1.2023959193392482,0.26591201819341215,0.40151491766609326,0.999161322630535,Upregulated
Feature0171,NA,C10 H N2 O4 P,243.96742,NA,NA,Feature0171,10,1,2,4,0,1,0,0,0.1,0.4,0.7999999999999998,37.5,12,8,1.6666666666666667,1.4,5,Other,49897.64216321707,51314.4620293162,1.028394525365841,0.04039383515140351,0.9178122057953443,0.999161322630535,Upregulated
Feature0170,NA,C9 H2 N3 O3 P,230.98339000000001,NA,NA,Feature0170,9,2,3,3,0,1,0,0,0.2222222222222222,0.3333333333333333,0.8888888888888888,34.96666666666667,11,8,2,1.5714285714285714,4,Condensed HC,1733804.878857898,1450182.2194624331,0.8364160449344827,-0.25770735753497154,0.7868410893858861,0.999161322630535,Downregulated
Feature0169,"(2R)-2,3-Dihydroxypropanoic acid",C3 H6 O4,106.02664,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Carbon metabolism;Other,Superpathway of microbial D-galacturonate and D-glucuronate degradation;Other,"(2R)-2,3-Dihydroxypropanoic acid",3,6,0,4,0,0,0,0,2,1.3333333333333333,0.6666666666666665,41.3,1,-3,3,-1,-3,Carbohydrate,472207.5105354428,546718.0094811941,1.1577918548166732,0.21137591220894458,0.8996463021384404,0.999161322630535,Upregulated
Feature0168,2-Aminooctanedioic acid,C8 H15 N O4,189.10017,NA,NA,2-Aminooctanedioic acid-peak1,8,15,1,4,0,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,682765.9733044433,586444.3748266277,0.8589244305605339,-0.21939688837979454,0.6749118373701529,0.999161322630535,Downregulated
Feature0167,beta-D-Ethyl glucuronide,C8 H14 O7,222.07389,NA,NA,beta-D-Ethyl glucuronide-peak4,8,14,0,7,0,0,0,0,1.75,0.875,0,60.3,2,-5,-5,-0.3333333333333333,-5,Carbohydrate,194586.9824339509,190344.538803618,0.9781977007029597,-0.031802021326294866,0.9625915561938028,0.999161322630535,Downregulated
Feature0166,2-Keto-4-methylthiobutyric acid,C5 H8 O3 S,148.01946,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Other,Other,2-Keto-4-methylthiobutyric acid,5,8,0,3,1,0,0,0,1.6,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,200026.067420955,177440.054276623,0.8870846513379693,-0.17285631252756292,0.5895557842380679,0.999161322630535,Downregulated
Feature0165,2-Hydroxycinnamic acid,C9 H8 O3,164.04733,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Degradation of aromatic compounds;Biosynthesis of amino acids;Biosynthesis of phenylpropanoids;2-Oxocarboxylic acid metabolism;Other,Superpathway of scopolin and esculin biosynthesis;Superpathway of chorismate metabolism;Other,2-Hydroxycinnamic acid,9,8,0,3,0,0,0,0,0.8888888888888888,0.3333333333333333,-0.22222222222222232,66.63333333333333,6,3,0.5,0.6,3,Lignin,82204.84046155156,67772.02720835144,0.8244286690155361,-0.27853342027779754,0.5182129999519843,0.999161322630535,Downregulated
Feature0164,N-Acetylglucosaminitol,C8 H17 N O6,223.10558,NA,NA,N-Acetylglucosaminitol-peak2,8,17,1,6,0,0,0,0,2.125,0.75,-0.25,67.425,1,-5,-6,-0.75,-6,Carbohydrate,4343263.061092733,3439824.9541660068,0.7919909307313685,-0.3364441851175707,0.49160397108641796,0.999161322630535,Downregulated
Feature0163,MFCD00025555,C9 H18 N2 O3,202.13173,NA,NA,MFCD00025555,9,18,2,3,0,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,504148.38779136335,1526737.8012768766,3.028350061705843,1.5985319830965414,0.04024935510520952,0.999161322630535,Upregulated
Feature0162,NA,C5 H13 O6 P,200.045,NA,NA,Feature0162,5,13,0,6,0,1,0,0,2.6,1.2,-1.2000000000000002,94.5,0,-6,3.5,-4,-7,Other,7189839.482665255,4189371.199802215,0.5826793782952754,-0.7792258419635709,0.5943660880649061,0.999161322630535,Downregulated
Feature0161,NA,C8 H16 O7,224.08956,NA,NA,Feature0161,8,16,0,7,0,0,0,0,2,0.875,-0.25,67.425,1,-6,-6,-0.5555555555555556,-6,Carbohydrate,1754994.3730913966,1945189.7565852266,1.1083737853579574,0.14844449451251998,0.6386063000621292,0.999161322630535,Upregulated
Feature0160,ascopyrone P,C6 H8 O4,144.04231,Microbial metabolism in diverse environments;Other,Other,ascopyrone P,6,8,0,4,0,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Tannin,1730430.9575132732,1189351.001574841,0.6873149121673167,-0.5409568340883623,0.4208694565000683,0.999161322630535,Downregulated
Feature0159,NA,C8 H11 N O5,201.06374,NA,NA,Feature0159,8,11,1,5,0,0,0,0,1.375,0.625,0.25,53.175,4,-1,-1,0.1111111111111111,-2,Lignin,16925183.416896533,26289646.285209965,1.553285753994537,0.6353232630463216,0.10549055177092753,0.999161322630535,Upregulated
Feature0158,NA,C10 H24 N6 O5 P2,370.12836,NA,NA,Feature0158,10,24,6,5,0,2,0,0,2.4,0.5,-0.5999999999999996,77.39999999999999,3,-2,3.3333333333333335,15,-10,Other,817978.8412003093,715068.0144169123,0.8741888890030642,-0.19398305339389718,0.848962335481707,0.999161322630535,Downregulated
Feature0157,3-Hydroxy-3-methylglutaric acid,C6 H10 O5,162.05278,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Fructose and mannose metabolism;Other,Superpathway of butirocin biosynthesis;Other,3-Hydroxy-3-methylglutaric acid,6,10,0,5,0,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate,1418712.8643620657,1089094.0276876017,0.7676634610466584,-0.3814541140043076,0.3864972862877265,0.999161322630535,Downregulated
Feature0156,.alpha.-Glucoheptitol,C7 H16 O7,212.08955,NA,NA,.alpha.-Glucoheptitol-peak2,7,16,0,7,0,0,0,0,2.2857142857142856,1,-0.2857142857142856,68.44285714285714,0,-7,-Inf,-1,-7,Carbohydrate,13879442.9274072,26176192.864545967,1.8859685508599808,0.9153056188037645,0.3425531502360075,0.999161322630535,Upregulated
Feature0155,NA,C18 H32 O17,520.16402,NA,NA,Feature0155,18,32,0,17,0,0,0,0,1.7777777777777777,0.9444444444444444,0.11111111111111116,57.133333333333326,3,-14,-14,-0.5789473684210527,-14,Carbohydrate,447391.893616447,321115.90228454396,0.717750828448938,-0.4784450042532547,0.637161351289457,0.999161322630535,Downregulated
Feature0154,NA,C12 H23 N O14,405.11204,NA,NA,Feature0154,12,23,1,14,0,0,0,0,1.9166666666666667,1.1666666666666667,0.6666666666666665,41.3,2,-12,4.333333333333333,-1.5,-13,Carbohydrate,687134.7500224647,728665.5677055881,1.0604405725103636,0.08466377395957807,0.8926291705435394,0.999161322630535,Upregulated
Feature0153,beta-D-Ethyl glucuronide,C8 H14 O7,222.07391,NA,NA,beta-D-Ethyl glucuronide-peak3,8,14,0,7,0,0,0,0,1.75,0.875,0,60.3,2,-5,-5,-0.3333333333333333,-5,Carbohydrate,7717256.181560907,3666862.9346100003,0.4751511221528911,-1.0735416582739785,0.367415524689116,0.999161322630535,Downregulated
Feature0152,4-Acetamidobutanoic acid,C6 H11 N O3,145.07394,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of amino acids;Other,Superpathway of L-lysine degradation;Other,4-Acetamidobutanoic acid,6,11,1,3,0,0,0,0,1.8333333333333333,0.5,-0.33333333333333304,69.79999999999998,2,-1,-1,-0.14285714285714285,-2,Protein,829615.2111037264,3910292.1546776155,4.713380495368851,2.2367621499771007,0.42036599450618395,0.999161322630535,Upregulated
Feature0151,3-Phenyllactic acid,C9 H10 O3,166.06292,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,3-Phenyllactic acid,9,10,0,3,0,0,0,0,1.1111111111111112,0.3333333333333333,-0.44444444444444464,72.96666666666667,5,2,0.3333333333333333,0.4666666666666667,2,Lignin,10455148.631816324,7198972.010747816,0.6885575962871006,-0.5383507572992811,0.5416104027358125,0.999161322630535,Downregulated
Feature0150,Mevalonic acid,C6 H12 O4,148.07362,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Biosynthesis of plant secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant hormones;Biosynthesis of terpenoids and steroids;Other,Superpathway of branched chain amino acid biosynthesis;Methanobacterium thermoautotrophicum biosynthetic metabolism;Superpathway of L-threonine metabolism;Superpathway of coenzyme A biosynthesis II (plants);Superpathway of L-isoleucine biosynthesis I;Other,Mevalonic acid-peak1,6,12,0,4,0,0,0,0,2,0.6666666666666666,-0.666666666666667,79.30000000000001,1,-3,-1.5,-0.25,-3,Amino Sugar,3104069.9044420435,4027858.314755497,1.2976055432873714,0.37585188778135553,0.6105424895261498,0.999161322630535,Upregulated
Feature0149,N-Acetylvaline,C7 H13 N O3,159.08948,Metabolic pathways;Other,Superpathway of L-lysine degradation,N-Acetylvaline,7,13,1,3,0,0,0,0,1.8571428571428572,0.42857142857142855,-0.5714285714285712,76.58571428571427,2,-1,-0.6666666666666666,-0.1111111111111111,-2,Protein,1047241.656578456,1277842.3621736884,1.2201981788507632,0.2871154825633546,0.6484879106090192,0.999161322630535,Upregulated
Feature0148,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one",C8 H10 O5,186.05291,NA,NA,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one-peak1",8,10,0,5,0,0,0,0,1.25,0.625,0,60.3,4,-1,-0.3333333333333333,0.2727272727272727,-1,Lignin,666113.787021235,759831.756878613,1.140693634756415,0.1899113674662741,0.6896769542131265,0.999161322630535,Upregulated
Feature0147,Acrylic acid,C3 H4 O2,72.02116,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Superpathway of L-threonine metabolism;Other,Acrylic acid-peak2,3,4,0,2,0,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,2,0,0,0.5,0,Tannin,421779.50367161236,461168.44451541634,1.0933875176506236,0.12880481062421809,0.7094894430848423,0.999161322630535,Upregulated
Feature0146,"5,7-Dihydroxy-2,2-dimethyl-3,4-dihydro-2H-chromen-4-yl hydrogen sulfate",C11 H14 O7 S,290.04605,NA,NA,"5,7-Dihydroxy-2,2-dimethyl-3,4-dihydro-2H-chromen-4-yl hydrogen sulfate",11,14,0,7,1,0,0,0,1.2727272727272727,0.6363636363636364,0.18181818181818168,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Lignin,30418.353073792397,26831.9784560549,0.8820983302732647,-0.180988608389724,0.5368637404416237,0.999161322630535,Downregulated
Feature0145,DL-4-Hydroxyphenyllactic acid,C9 H10 O4,182.05791,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Other,DL-4-Hydroxyphenyllactic acid,9,10,0,4,0,0,0,0,1.1111111111111112,0.4444444444444444,-0.22222222222222232,66.63333333333333,5,1,0.2,0.42857142857142855,1,Lignin,10908312.74589413,8327731.6102443505,0.7634298542988598,-0.3894324899336373,0.5553125271910944,0.999161322630535,Downregulated
